asset_id,asset_number,asset_type,asset_description,make,model,year,vin,address,city,state,estimated_value,condition,last_inspection_date
AST78700056,AN14641889,Vehicle,Insured asset,Ford,ModelX,2003,VIN64339519,829 Pine St,San Jose,TX,156472.38,Good,2019-05-31
AST54250808,AN63670507,Equipment,Insured asset,Ford,Sedan,2021,VIN64736299,727 Pine St,Chicago,CA,125517.08,Excellent,2023-07-23
AST62457621,AN28762194,Property,Insured asset,Toyota,ModelX,2018,VIN23777861,169 Pine St,Chicago,MA,84240.88,Poor,2020-01-08
AST57469309,AN12403560,Property,Insured asset,Honda,Truck,2007,VIN15774386,127 Pine St,San Jose,MA,158017.79,Poor,2022-12-13
AST17051901,AN54336712,Equipment,Insured asset,N/A,Truck,2011,VIN05913131,538 Pine St,San Jose,IL,63477.54,Good,2025-08-06
AST32238886,AN37773679,Vehicle,Insured asset,Honda,Sedan,2003,VIN68035197,866 Pine St,Seattle,CA,140141.29,Fair,2023-09-22
AST11898363,AN69528066,Property,Insured asset,N/A,Truck,1998,VIN05098022,959 Pine St,Seattle,MA,113114.43,Fair,2018-04-07
AST47694574,AN61884329,Vehicle,Insured asset,Toyota,Truck,2016,VIN63962528,241 Pine St,Boston,FL,100809.77,Fair,2022-12-07
AST30594948,AN78224397,Property,Insured asset,Ford,Sedan,2017,VIN92998875,135 Pine St,San Jose,FL,21129.78,Excellent,2019-08-16
AST18388099,AN26721247,Property,Insured asset,Ford,ModelX,2007,VIN37464238,655 Pine St,Dallas,CA,94659.22,Excellent,2021-07-12
AST58378183,AN10881054,Vehicle,Insured asset,N/A,Sedan,2003,VIN61702994,273 Pine St,Chicago,WA,159406.05,Fair,2023-12-16
AST86622000,AN94680245,Property,Insured asset,Honda,ModelY,2006,VIN40692941,369 Pine St,San Jose,CA,5756.2,Excellent,2019-07-30
AST09962159,AN42231564,Property,Insured asset,N/A,ModelX,2021,VIN27858168,552 Pine St,Miami,FL,179831.04,Poor,2018-12-23
AST11904407,AN98210078,Property,Insured asset,Toyota,Sedan,2007,VIN04350250,818 Pine St,Dallas,WA,196172.62,Fair,2021-05-17
AST76313962,AN72967794,Equipment,Insured asset,Honda,ModelY,2014,VIN31640837,221 Pine St,Dallas,CA,43288.87,Good,2019-01-25
AST41907802,AN43572271,Equipment,Insured asset,Honda,Truck,1995,VIN28742737,980 Pine St,Miami,CA,122777.46,Excellent,2018-03-13
AST17222576,AN12216751,Property,Insured asset,Honda,ModelX,1997,VIN36225013,235 Pine St,Dallas,NY,201789.35,Fair,2018-04-17
AST89488643,AN14888169,Equipment,Insured asset,N/A,Sedan,2025,VIN50451577,962 Pine St,Austin,FL,141160.63,Poor,2025-08-10
AST37855045,AN78868695,Property,Insured asset,Toyota,Truck,1995,VIN46681334,152 Pine St,San Jose,FL,144608.2,Poor,2024-12-17
AST12457884,AN32477549,Vehicle,Insured asset,Toyota,Sedan,2009,VIN99121339,715 Pine St,San Jose,CA,241272.86,Poor,2024-04-08
AST78886884,AN17425222,Property,Insured asset,Toyota,ModelY,2000,VIN72573649,271 Pine St,Austin,IL,47515.77,Excellent,2021-05-13
AST99392925,AN25556561,Property,Insured asset,Honda,ModelX,2022,VIN83697043,513 Pine St,San Jose,NY,115360.48,Poor,2018-05-08
AST86510793,AN91170899,Property,Insured asset,Ford,Sedan,1997,VIN24459380,978 Pine St,Austin,NY,182844.74,Excellent,2020-10-08
AST41035959,AN62249254,Equipment,Insured asset,Honda,Sedan,1996,VIN47643716,172 Pine St,Chicago,IL,20569.6,Excellent,2019-05-16
AST51251787,AN11392611,Equipment,Insured asset,N/A,ModelX,2014,VIN51020287,580 Pine St,Austin,IL,139552.9,Poor,2018-11-08
AST91594818,AN62262243,Equipment,Insured asset,Honda,ModelY,2013,VIN17472732,490 Pine St,San Jose,FL,18306.21,Excellent,2023-12-09
AST58088184,AN80793063,Vehicle,Insured asset,Ford,ModelY,2016,VIN71802401,982 Pine St,Seattle,NY,122928.57,Excellent,2020-06-27
AST87130080,AN72253210,Property,Insured asset,N/A,Sedan,2011,VIN23968306,106 Pine St,Dallas,IL,31910.13,Poor,2024-12-22
AST58915350,AN99643326,Equipment,Insured asset,Toyota,ModelX,2012,VIN83401737,413 Pine St,Boston,TX,135189.8,Fair,2020-10-31
AST21758455,AN30696838,Equipment,Insured asset,N/A,Truck,2001,VIN53336455,898 Pine St,Austin,IL,155574.5,Fair,2018-07-04
AST06190923,AN38421939,Equipment,Insured asset,Honda,ModelX,2000,VIN77961353,176 Pine St,Miami,IL,138486.33,Excellent,2022-08-30
AST37956683,AN12859952,Equipment,Insured asset,Toyota,Sedan,2018,VIN95057336,661 Pine St,Seattle,MA,206664.15,Poor,2024-11-09
AST95966834,AN08096509,Property,Insured asset,Honda,ModelY,2009,VIN79587430,808 Pine St,Chicago,FL,42083.13,Good,2018-09-01
AST57060421,AN00148960,Vehicle,Insured asset,Honda,ModelY,2023,VIN78230667,433 Pine St,Boston,MA,19042.55,Excellent,2024-11-30
AST73137038,AN85612278,Property,Insured asset,Honda,Sedan,2008,VIN44371727,686 Pine St,Austin,TX,137425.48,Good,2025-04-06
AST37255964,AN49974907,Property,Insured asset,Honda,Sedan,2025,VIN13951118,460 Pine St,Austin,MA,238932.68,Good,2022-02-13
AST97304617,AN66990061,Vehicle,Insured asset,N/A,ModelY,2016,VIN56143137,244 Pine St,Seattle,IL,223032.48,Excellent,2025-05-20
AST03354856,AN67433837,Vehicle,Insured asset,N/A,Sedan,2005,VIN01667871,774 Pine St,Austin,MA,137473.56,Fair,2025-06-01
AST76562882,AN02459867,Property,Insured asset,N/A,ModelY,2017,VIN23840184,398 Pine St,Dallas,CA,128227.12,Excellent,2021-05-06
AST89356912,AN29511831,Property,Insured asset,N/A,Truck,2013,VIN45494563,651 Pine St,Chicago,CA,53591.67,Good,2025-12-23
AST45070381,AN29455641,Property,Insured asset,N/A,ModelX,2021,VIN88281232,272 Pine St,Miami,FL,207152.99,Poor,2022-10-23
AST46484527,AN14194418,Vehicle,Insured asset,N/A,ModelX,2018,VIN17234940,648 Pine St,Austin,CA,119956.31,Good,2023-03-12
AST92962274,AN93623758,Equipment,Insured asset,N/A,ModelX,2008,VIN23028028,623 Pine St,Dallas,MA,232904.91,Fair,2019-09-25
AST94317185,AN04267032,Vehicle,Insured asset,Honda,ModelY,2008,VIN63112432,729 Pine St,Miami,FL,143439.85,Poor,2021-06-22
AST12355190,AN15024295,Property,Insured asset,Toyota,ModelX,2007,VIN21768908,423 Pine St,Chicago,MA,106498.85,Excellent,2021-04-26
AST73064580,AN94552778,Vehicle,Insured asset,Ford,Sedan,2002,VIN34710561,506 Pine St,San Jose,FL,145861.94,Good,2022-04-01
AST82671402,AN01876527,Vehicle,Insured asset,N/A,Sedan,1999,VIN99315883,801 Pine St,Miami,FL,59190.19,Fair,2022-10-22
AST08850941,AN13573374,Property,Insured asset,Ford,Sedan,2023,VIN93898451,272 Pine St,Dallas,CA,83349.42,Poor,2018-07-28
AST83970852,AN13721763,Property,Insured asset,Ford,Sedan,2007,VIN13674899,385 Pine St,Dallas,TX,15289.37,Fair,2020-12-17
AST09277866,AN44227920,Property,Insured asset,Ford,ModelX,2025,VIN87550390,172 Pine St,Dallas,MA,161634.7,Excellent,2022-11-11
AST50981054,AN19423944,Property,Insured asset,Toyota,ModelY,2022,VIN37795763,279 Pine St,San Jose,IL,29736.87,Fair,2019-09-04
AST50900842,AN45427545,Vehicle,Insured asset,N/A,Sedan,2015,VIN22363195,299 Pine St,Dallas,TX,92849.39,Excellent,2021-01-09
AST75675340,AN94576755,Vehicle,Insured asset,N/A,Truck,1995,VIN89256986,484 Pine St,Miami,CA,125978.52,Poor,2022-06-03
AST76566049,AN14504929,Equipment,Insured asset,N/A,Sedan,2008,VIN01678007,366 Pine St,Chicago,IL,125682.6,Good,2018-05-22
AST14309100,AN88552269,Equipment,Insured asset,Toyota,ModelX,2008,VIN87353334,298 Pine St,Boston,WA,230875.45,Poor,2021-05-02
AST05293667,AN49948843,Property,Insured asset,Ford,Sedan,2011,VIN39990450,220 Pine St,Seattle,FL,238009.41,Excellent,2018-11-17
AST42418026,AN78396955,Equipment,Insured asset,Ford,ModelY,2018,VIN57488824,574 Pine St,Seattle,CA,59830.99,Poor,2022-04-19
AST22702943,AN61737340,Property,Insured asset,Ford,Truck,1995,VIN15399252,226 Pine St,Austin,CA,62265.08,Good,2024-04-27
AST60681732,AN63779715,Vehicle,Insured asset,Toyota,Sedan,2003,VIN89532354,917 Pine St,San Jose,NY,31669.78,Excellent,2019-10-08
AST54614859,AN86694185,Property,Insured asset,Toyota,ModelY,2025,VIN58453141,348 Pine St,Boston,MA,147565.26,Good,2018-05-11
AST64800666,AN91686232,Vehicle,Insured asset,Ford,ModelX,2002,VIN50565593,834 Pine St,Boston,WA,104699.98,Excellent,2024-10-10
AST91307275,AN60035323,Equipment,Insured asset,N/A,ModelY,2017,VIN80013600,765 Pine St,Miami,FL,109665.61,Good,2019-10-01
AST96300005,AN98130347,Property,Insured asset,N/A,ModelY,2007,VIN24130960,266 Pine St,Dallas,IL,241709.61,Fair,2025-02-05
AST00883882,AN37267382,Vehicle,Insured asset,N/A,Sedan,2025,VIN13715333,901 Pine St,Miami,FL,115525.01,Poor,2025-09-23
AST05361128,AN23191767,Property,Insured asset,Honda,ModelX,2007,VIN29289566,552 Pine St,San Jose,FL,41488.08,Good,2024-01-30
AST06814953,AN95070842,Equipment,Insured asset,Honda,ModelX,2009,VIN77260058,642 Pine St,San Jose,MA,101347.17,Fair,2025-05-26
AST21644991,AN24812273,Equipment,Insured asset,Honda,ModelY,1995,VIN57847613,793 Pine St,Seattle,FL,192482.69,Good,2021-06-05
AST38409074,AN89281224,Equipment,Insured asset,Honda,Sedan,2020,VIN75358346,187 Pine St,Chicago,WA,248951.65,Poor,2025-01-13
AST26109076,AN03954699,Property,Insured asset,Ford,ModelY,2014,VIN52605127,363 Pine St,San Jose,MA,131039.54,Fair,2022-07-09
AST30537000,AN18438728,Equipment,Insured asset,N/A,Sedan,2005,VIN36655527,381 Pine St,Seattle,FL,236580.51,Poor,2023-05-18
AST10043996,AN52015281,Equipment,Insured asset,N/A,ModelY,2012,VIN19442066,560 Pine St,Chicago,TX,177766.2,Good,2021-06-17
AST30647789,AN39114890,Equipment,Insured asset,Honda,ModelX,2008,VIN24807291,287 Pine St,Seattle,TX,197173.0,Poor,2024-07-15
AST81864816,AN89857664,Equipment,Insured asset,Toyota,ModelY,2017,VIN28138398,886 Pine St,Miami,FL,117444.71,Good,2023-07-08
AST14793197,AN80387631,Vehicle,Insured asset,Honda,ModelX,2017,VIN40947324,248 Pine St,San Jose,CA,30853.75,Poor,2025-11-09
AST85731397,AN39674626,Vehicle,Insured asset,N/A,Sedan,2019,VIN65004536,332 Pine St,San Jose,WA,190356.99,Fair,2024-06-08
AST83376531,AN84299288,Equipment,Insured asset,Honda,Truck,2024,VIN11082219,174 Pine St,Austin,FL,182658.52,Fair,2024-11-29
AST12624400,AN65262550,Property,Insured asset,Ford,ModelX,2016,VIN80582881,289 Pine St,Miami,TX,154554.54,Good,2018-08-16
AST53114548,AN90300506,Vehicle,Insured asset,Toyota,ModelX,2008,VIN12164014,172 Pine St,Chicago,NY,164610.5,Excellent,2018-06-17
AST60539330,AN04640908,Property,Insured asset,Honda,ModelX,2003,VIN47055827,944 Pine St,Seattle,WA,42740.3,Excellent,2023-03-19
AST20706018,AN50316745,Property,Insured asset,N/A,Truck,2008,VIN40469319,475 Pine St,Boston,NY,99095.49,Excellent,2019-01-21
AST73585902,AN24461336,Equipment,Insured asset,Toyota,ModelX,2024,VIN16181174,814 Pine St,Austin,CA,133226.54,Good,2019-06-02
AST52834140,AN02959469,Property,Insured asset,Toyota,ModelY,2007,VIN99180745,680 Pine St,Boston,FL,91107.86,Good,2025-10-25
AST64774179,AN24996779,Equipment,Insured asset,Ford,ModelX,2008,VIN81358080,124 Pine St,Boston,MA,62672.44,Poor,2023-04-08
AST85753648,AN94661962,Equipment,Insured asset,Toyota,Sedan,2018,VIN73455406,121 Pine St,Miami,MA,173360.4,Poor,2022-12-18
AST39182536,AN71788737,Equipment,Insured asset,Ford,ModelX,2023,VIN62427342,740 Pine St,Chicago,WA,95290.85,Good,2023-08-15
AST52178251,AN56854919,Property,Insured asset,Ford,ModelY,2003,VIN13888626,937 Pine St,San Jose,WA,196670.02,Good,2021-04-29
AST90090425,AN85004632,Equipment,Insured asset,Ford,Sedan,2015,VIN59036094,676 Pine St,Chicago,TX,218512.58,Poor,2018-09-01
AST94805406,AN11744164,Vehicle,Insured asset,N/A,ModelX,2025,VIN15193404,617 Pine St,Chicago,IL,113775.92,Fair,2023-02-21
AST64328355,AN75795526,Equipment,Insured asset,Toyota,Sedan,2008,VIN30382693,730 Pine St,Seattle,MA,8454.33,Poor,2018-05-09
AST29584258,AN42904012,Property,Insured asset,Honda,ModelY,2024,VIN42084281,516 Pine St,Austin,CA,235076.21,Fair,2022-11-19
AST54491870,AN59950269,Property,Insured asset,Ford,Sedan,2003,VIN07273533,312 Pine St,Dallas,FL,130027.74,Good,2018-02-12
AST09682764,AN36291210,Equipment,Insured asset,N/A,Sedan,2011,VIN99349106,109 Pine St,Chicago,FL,32519.28,Good,2023-03-30
AST41053969,AN17850974,Equipment,Insured asset,Toyota,Sedan,2023,VIN74836563,407 Pine St,Seattle,IL,86150.96,Good,2021-04-02
AST23818066,AN38994080,Equipment,Insured asset,Toyota,ModelY,2013,VIN46021902,181 Pine St,Seattle,NY,31466.18,Poor,2025-11-10
AST90245596,AN24895827,Property,Insured asset,N/A,ModelY,2003,VIN05957189,603 Pine St,Miami,CA,59726.84,Good,2024-11-11
AST85566910,AN86848226,Property,Insured asset,Ford,Sedan,2002,VIN02018065,643 Pine St,Dallas,MA,93484.77,Fair,2020-10-11
AST95947534,AN94117782,Vehicle,Insured asset,N/A,Truck,2015,VIN82702678,486 Pine St,Chicago,CA,120543.56,Fair,2023-03-10
AST69835978,AN05733005,Equipment,Insured asset,Honda,Sedan,2025,VIN40078167,539 Pine St,Chicago,IL,6805.12,Poor,2020-12-01
AST58644024,AN32828630,Equipment,Insured asset,Toyota,ModelX,2021,VIN64880755,325 Pine St,Seattle,MA,21956.31,Good,2023-04-10
AST84920096,AN03543437,Equipment,Insured asset,Ford,ModelY,2021,VIN82825641,745 Pine St,Dallas,WA,228973.0,Excellent,2019-07-13
AST38023217,AN14869747,Vehicle,Insured asset,N/A,ModelX,2004,VIN74340712,230 Pine St,Chicago,IL,120888.53,Excellent,2023-05-27
AST09696489,AN11448166,Vehicle,Insured asset,Toyota,Sedan,1995,VIN93455337,684 Pine St,Austin,CA,236382.24,Excellent,2024-12-06
AST26830171,AN76637885,Vehicle,Insured asset,Honda,Truck,2007,VIN52450459,678 Pine St,Boston,IL,222050.87,Fair,2024-07-11
AST65837930,AN72264207,Equipment,Insured asset,Toyota,ModelX,2008,VIN62170680,267 Pine St,Chicago,MA,9927.36,Poor,2019-01-18
AST60629441,AN83886331,Vehicle,Insured asset,Toyota,Truck,2018,VIN96705335,180 Pine St,San Jose,MA,74668.5,Poor,2020-11-29
AST70752631,AN21309599,Vehicle,Insured asset,Toyota,ModelX,2019,VIN08310792,783 Pine St,Miami,MA,29346.97,Poor,2025-05-11
AST13149799,AN16764414,Vehicle,Insured asset,Toyota,ModelY,2025,VIN36308630,677 Pine St,Dallas,MA,82888.48,Excellent,2024-07-16
AST24209750,AN66740038,Property,Insured asset,Ford,ModelY,2024,VIN48221649,164 Pine St,Seattle,WA,21348.5,Poor,2019-04-07
AST31950912,AN17212557,Property,Insured asset,Honda,ModelY,2014,VIN05042178,994 Pine St,Chicago,IL,41461.47,Excellent,2023-01-19
AST13286427,AN89028498,Property,Insured asset,Ford,Sedan,1999,VIN96009520,459 Pine St,Dallas,CA,168053.67,Excellent,2025-12-16
AST78915724,AN32064655,Property,Insured asset,Toyota,ModelY,2008,VIN03851194,744 Pine St,Austin,MA,223799.29,Good,2023-05-07
AST22614125,AN63375320,Property,Insured asset,Toyota,ModelX,2020,VIN89976023,970 Pine St,San Jose,NY,131348.71,Poor,2018-08-06
AST03704837,AN02160715,Property,Insured asset,Ford,ModelY,2019,VIN21980219,545 Pine St,Chicago,IL,215733.59,Excellent,2025-02-21
AST98563233,AN14635251,Vehicle,Insured asset,Toyota,Truck,1995,VIN77342556,694 Pine St,Austin,MA,180793.97,Fair,2023-07-14
AST93645502,AN20504043,Vehicle,Insured asset,Honda,ModelY,1999,VIN40212380,603 Pine St,Dallas,MA,249728.53,Poor,2021-07-07
AST71230447,AN35573352,Property,Insured asset,N/A,ModelY,2018,VIN04512307,517 Pine St,Dallas,WA,38554.73,Fair,2018-01-16
AST57113157,AN74606685,Equipment,Insured asset,Toyota,ModelX,2018,VIN43992472,498 Pine St,Dallas,NY,113626.51,Good,2022-09-18
AST34905475,AN35865427,Vehicle,Insured asset,Toyota,ModelX,2022,VIN81710799,877 Pine St,Dallas,FL,211728.03,Fair,2019-05-06
AST53409302,AN09627765,Vehicle,Insured asset,N/A,Truck,2022,VIN56151471,804 Pine St,Miami,IL,185369.88,Excellent,2018-02-27
AST19898178,AN19289083,Vehicle,Insured asset,Toyota,Truck,2023,VIN77813680,820 Pine St,San Jose,WA,102223.55,Good,2025-06-28
AST85712450,AN82538262,Property,Insured asset,Ford,ModelX,2023,VIN58565371,491 Pine St,Miami,IL,115650.07,Poor,2021-10-12
AST27366011,AN47773370,Vehicle,Insured asset,Ford,Truck,2011,VIN62876749,983 Pine St,Seattle,NY,74820.38,Good,2019-11-17
AST06167568,AN09395429,Vehicle,Insured asset,Honda,ModelX,1999,VIN40757183,693 Pine St,Boston,NY,160387.64,Poor,2023-01-30
AST48163461,AN69668558,Equipment,Insured asset,Ford,Truck,2012,VIN31047532,613 Pine St,San Jose,CA,128273.01,Poor,2025-01-15
AST05902650,AN14846428,Vehicle,Insured asset,Toyota,ModelY,2016,VIN41391167,340 Pine St,Seattle,IL,71566.14,Poor,2021-09-15
AST03232887,AN29543642,Property,Insured asset,Toyota,ModelY,1999,VIN82658859,414 Pine St,Austin,NY,238350.16,Good,2022-08-04
AST19010482,AN40448605,Vehicle,Insured asset,N/A,Sedan,2002,VIN07407198,821 Pine St,Boston,MA,25955.39,Fair,2025-04-04
AST08427006,AN41822781,Equipment,Insured asset,N/A,Truck,1996,VIN83137008,677 Pine St,Miami,CA,27796.44,Poor,2025-12-18
AST60946723,AN11726976,Equipment,Insured asset,Toyota,ModelY,2019,VIN82516131,681 Pine St,Miami,IL,121848.4,Good,2025-07-27
AST65995139,AN07696889,Property,Insured asset,Toyota,Sedan,1995,VIN43989201,616 Pine St,Boston,MA,248731.69,Excellent,2021-05-11
AST41487435,AN27378923,Vehicle,Insured asset,Ford,Sedan,2023,VIN45628626,365 Pine St,Boston,CA,231747.72,Fair,2023-10-25
AST11641141,AN96967918,Property,Insured asset,Honda,Truck,1996,VIN33224435,981 Pine St,San Jose,WA,205997.4,Excellent,2025-06-23
AST04258051,AN35856389,Vehicle,Insured asset,Honda,Truck,1996,VIN26022090,135 Pine St,Chicago,CA,160194.97,Good,2024-09-15
AST15788493,AN53971683,Equipment,Insured asset,Honda,Sedan,2024,VIN30919568,905 Pine St,Dallas,TX,125548.38,Excellent,2019-01-03
AST71441970,AN55749232,Equipment,Insured asset,Toyota,ModelX,2001,VIN06352033,274 Pine St,Seattle,NY,161268.7,Good,2020-12-24
AST92501898,AN60983820,Property,Insured asset,Ford,ModelY,2018,VIN90071750,778 Pine St,Boston,CA,124478.47,Fair,2024-09-13
AST84364705,AN44386769,Property,Insured asset,Ford,ModelX,2022,VIN75642402,566 Pine St,Seattle,FL,221941.28,Good,2021-07-22
AST34016139,AN94787232,Vehicle,Insured asset,N/A,Truck,2001,VIN81524300,123 Pine St,Chicago,WA,32694.21,Fair,2019-02-26
AST92710030,AN49540027,Vehicle,Insured asset,N/A,ModelY,2025,VIN04710215,982 Pine St,Boston,TX,173231.75,Poor,2024-10-24
AST23454215,AN74771667,Vehicle,Insured asset,Toyota,Truck,2001,VIN73431306,883 Pine St,Chicago,FL,139625.91,Poor,2021-04-14
AST18142149,AN47053488,Vehicle,Insured asset,Honda,ModelY,2006,VIN29507914,749 Pine St,Chicago,TX,79954.8,Poor,2025-02-26
AST96566808,AN91056720,Property,Insured asset,Ford,ModelY,2006,VIN40290078,170 Pine St,Miami,TX,93962.51,Good,2023-05-01
AST20957179,AN55957783,Property,Insured asset,N/A,ModelY,2007,VIN94061806,594 Pine St,Seattle,FL,69839.96,Good,2021-09-13
AST27087211,AN73672023,Property,Insured asset,N/A,ModelY,2013,VIN54272740,614 Pine St,Dallas,IL,183220.26,Poor,2022-05-20
AST86886865,AN45362561,Property,Insured asset,N/A,ModelX,2013,VIN46891055,465 Pine St,Austin,WA,115625.14,Good,2020-09-01
AST89197814,AN88463672,Equipment,Insured asset,N/A,ModelX,2008,VIN84523234,795 Pine St,Boston,IL,220686.23,Good,2025-06-10
AST42518385,AN17117249,Equipment,Insured asset,Honda,ModelX,2022,VIN08367289,628 Pine St,Dallas,CA,180711.33,Fair,2018-04-02
AST05508538,AN28973060,Property,Insured asset,Ford,Sedan,2000,VIN07524663,379 Pine St,Miami,WA,24233.41,Excellent,2021-09-01
AST84380547,AN84477790,Equipment,Insured asset,N/A,Truck,2004,VIN39121470,815 Pine St,Dallas,FL,14703.44,Fair,2024-12-10
AST81018901,AN65504529,Vehicle,Insured asset,Honda,Truck,2002,VIN77019237,619 Pine St,Miami,IL,106607.45,Excellent,2025-09-26
AST94112450,AN21326012,Equipment,Insured asset,Toyota,ModelX,1997,VIN62494594,225 Pine St,San Jose,CA,90998.37,Poor,2023-11-20
AST65330883,AN94153076,Property,Insured asset,Honda,ModelY,2016,VIN68987839,497 Pine St,Miami,NY,26075.49,Excellent,2023-02-02
AST47681813,AN93398726,Property,Insured asset,N/A,ModelY,2007,VIN65388429,606 Pine St,Chicago,MA,123792.21,Excellent,2018-08-06
AST88224446,AN57159260,Equipment,Insured asset,Toyota,ModelX,2012,VIN48211354,757 Pine St,Chicago,TX,166201.26,Excellent,2018-04-17
AST63993041,AN64712421,Property,Insured asset,Toyota,ModelY,2014,VIN80901900,731 Pine St,Dallas,TX,135795.24,Good,2025-11-15
AST46323475,AN76781854,Vehicle,Insured asset,Ford,ModelY,2000,VIN84785222,896 Pine St,Boston,WA,127997.43,Good,2024-01-07
AST70883584,AN57664700,Equipment,Insured asset,Honda,ModelY,2013,VIN72547769,122 Pine St,Seattle,CA,72419.15,Excellent,2022-06-13
AST69144927,AN12583449,Equipment,Insured asset,Ford,ModelY,2003,VIN21944574,640 Pine St,Austin,WA,201911.21,Good,2024-10-25
AST16607120,AN55883115,Property,Insured asset,Toyota,Truck,2000,VIN24515231,845 Pine St,Seattle,TX,116983.96,Fair,2019-07-10
AST42217717,AN64549627,Equipment,Insured asset,Ford,Truck,1996,VIN59963184,826 Pine St,Seattle,TX,36354.41,Excellent,2022-10-31
AST56323481,AN58657722,Vehicle,Insured asset,N/A,Truck,2013,VIN74621421,961 Pine St,San Jose,IL,19599.12,Poor,2019-04-08
AST03820729,AN74609137,Vehicle,Insured asset,Ford,ModelX,2016,VIN75592720,686 Pine St,San Jose,NY,181051.41,Excellent,2020-10-10
AST60980844,AN91999761,Property,Insured asset,Toyota,ModelX,2025,VIN20208559,729 Pine St,Austin,IL,58727.76,Fair,2020-12-16
AST47549055,AN23164922,Property,Insured asset,Ford,Sedan,2008,VIN76666667,811 Pine St,Miami,FL,26627.24,Poor,2023-06-15
AST34276695,AN14382688,Vehicle,Insured asset,N/A,Sedan,2021,VIN21304895,589 Pine St,Seattle,NY,184491.09,Fair,2025-09-12
AST14295374,AN60476444,Vehicle,Insured asset,Honda,ModelX,1998,VIN56979522,532 Pine St,Chicago,CA,199068.16,Excellent,2024-01-05
AST71904946,AN82652105,Property,Insured asset,Honda,ModelY,2022,VIN66028784,569 Pine St,Chicago,NY,93360.18,Excellent,2025-03-20
AST53856639,AN63604428,Vehicle,Insured asset,N/A,ModelX,2003,VIN34351538,875 Pine St,Dallas,MA,101645.06,Fair,2018-12-11
AST32090593,AN64162267,Equipment,Insured asset,Ford,ModelX,1996,VIN54463704,710 Pine St,Austin,IL,42047.18,Poor,2025-04-15
AST28438606,AN09572724,Property,Insured asset,Ford,Truck,2021,VIN02622346,118 Pine St,Dallas,CA,196322.76,Poor,2024-08-12
