claim_event_id,event_number,claim_id,adjuster_id,event_type,description,status,created_at,completed_at,notes,cost_usd
EV31195834,E52356884,CLM97130289,ADJ03908713,Update,Workflow step,Active,2019-03-21,2024-03-08,Notes,4158.47
EV78163709,E49255760,CLM77672439,ADJ45721238,Inspection,Workflow step,Cancelled,2019-08-03,2023-12-29,Notes,3145.46
EV98254358,E88993635,CLM40308524,ADJ71346464,Approval,Workflow step,Closed,2021-09-05,2019-01-08,Notes,4293.91
EV17684462,E76619100,CLM66171282,ADJ57253228,Update,Workflow step,Active,2023-10-21,2019-04-19,Notes,3024.9
EV40889953,E78787875,CLM24486631,ADJ64866400,Approval,Workflow step,Active,2019-08-21,2018-03-01,Notes,4116.2
EV23775902,E15453721,CLM95452811,ADJ39209465,Update,Workflow step,Cancelled,2020-08-03,2025-09-15,Notes,1146.39
EV46622634,E04428567,CLM82539920,ADJ25051374,Approval,Workflow step,Closed,2024-03-06,2021-05-01,Notes,4646.28
EV56062820,E77436063,CLM93344335,ADJ92349393,Update,Workflow step,Closed,2023-12-19,2018-11-01,Notes,2088.24
EV75447028,E37160936,CLM64337586,ADJ64986549,Approval,Workflow step,Pending,2022-08-16,2023-05-22,Notes,461.91
EV90480447,E75766100,CLM56870687,ADJ35121435,Inspection,Workflow step,Cancelled,2025-11-27,2020-05-20,Notes,802.64
EV23060244,E86595949,CLM02677307,ADJ86349398,Update,Workflow step,Cancelled,2024-12-04,2018-05-13,Notes,606.7
EV32928333,E82311753,CLM79001295,ADJ62490491,Inspection,Workflow step,Cancelled,2024-08-13,2021-01-31,Notes,3699.66
EV15229021,E39278701,CLM92608119,ADJ80654321,Update,Workflow step,Active,2021-01-22,2019-02-01,Notes,4926.91
EV24822732,E10395076,CLM91602114,ADJ68764751,Update,Workflow step,Closed,2023-09-14,2018-01-19,Notes,1025.49
EV15199955,E59848205,CLM90688418,ADJ88048150,Update,Workflow step,Closed,2019-02-14,2024-06-27,Notes,3569.56
EV88456782,E70756177,CLM47943851,ADJ35863777,Update,Workflow step,Closed,2025-10-27,2022-10-06,Notes,4631.88
EV37051975,E06264733,CLM20230993,ADJ39089908,Update,Workflow step,Closed,2020-12-06,2023-01-14,Notes,3932.48
EV33010491,E63310645,CLM14872304,ADJ89984964,Inspection,Workflow step,Cancelled,2025-08-17,2021-12-23,Notes,1408.29
EV86909557,E00702565,CLM22533749,ADJ24002654,Approval,Workflow step,Cancelled,2018-09-18,2025-02-23,Notes,3989.21
EV02757628,E30565221,CLM62966367,ADJ18024293,Inspection,Workflow step,Active,2021-01-28,2022-06-17,Notes,126.73
EV36996878,E11067366,CLM61636332,ADJ93314486,Approval,Workflow step,Pending,2019-10-12,2024-07-18,Notes,1130.03
EV60121540,E53561230,CLM53198391,ADJ34647756,Update,Workflow step,Active,2024-08-23,2023-05-30,Notes,1560.11
EV38512183,E38121532,CLM77005283,ADJ25304110,Update,Workflow step,Active,2018-08-20,2024-09-05,Notes,2958.93
EV02814669,E77312472,CLM86284604,ADJ23772931,Approval,Workflow step,Pending,2022-10-10,2021-04-07,Notes,3787.43
EV22339033,E67827627,CLM80046288,ADJ09424600,Inspection,Workflow step,Pending,2025-01-06,2023-08-02,Notes,3706.61
EV69160769,E84781261,CLM41518208,ADJ23516451,Update,Workflow step,Closed,2019-07-19,2019-03-06,Notes,4684.75
EV14923667,E62459770,CLM74611685,ADJ20901316,Approval,Workflow step,Closed,2018-05-11,2019-09-25,Notes,1557.93
EV98404152,E49518447,CLM17652341,ADJ81213868,Approval,Workflow step,Active,2022-10-28,2023-02-21,Notes,3345.93
EV03148048,E28970223,CLM09084724,ADJ17078979,Update,Workflow step,Active,2023-12-15,2018-05-23,Notes,3665.66
EV68742478,E07822284,CLM41623346,ADJ63413602,Update,Workflow step,Pending,2020-10-31,2020-10-02,Notes,1658.64
EV22336168,E60769818,CLM20726256,ADJ65319267,Approval,Workflow step,Active,2019-04-04,2019-03-06,Notes,1847.13
EV68100864,E49473118,CLM75385050,ADJ18282728,Approval,Workflow step,Active,2020-09-06,2025-11-17,Notes,2404.1
EV76658126,E70297811,CLM42432055,ADJ74034055,Approval,Workflow step,Cancelled,2024-01-04,2018-08-26,Notes,3246.72
EV80783490,E58276075,CLM77982827,ADJ40630346,Approval,Workflow step,Cancelled,2020-05-07,2024-07-14,Notes,1796.55
EV94664750,E77491103,CLM80933139,ADJ60377538,Approval,Workflow step,Pending,2022-11-12,2020-09-22,Notes,4016.53
EV28611351,E94601671,CLM23503315,ADJ69266534,Approval,Workflow step,Cancelled,2023-11-28,2024-04-16,Notes,2197.38
EV04813690,E23628479,CLM79529820,ADJ66667110,Update,Workflow step,Cancelled,2019-08-08,2019-05-10,Notes,3181.61
EV83134632,E05323441,CLM21544958,ADJ94893968,Update,Workflow step,Closed,2019-07-04,2022-09-27,Notes,760.59
EV40203646,E70323472,CLM76870976,ADJ55933063,Approval,Workflow step,Cancelled,2025-05-10,2021-11-07,Notes,4889.03
EV46491351,E91266325,CLM71402081,ADJ77701992,Update,Workflow step,Pending,2019-09-05,2022-06-24,Notes,3226.23
EV56084115,E77730052,CLM15945571,ADJ69932449,Update,Workflow step,Closed,2024-02-13,2021-09-27,Notes,2433.62
EV54004042,E10792431,CLM55949104,ADJ49932978,Approval,Workflow step,Cancelled,2021-06-18,2019-08-15,Notes,4723.63
EV58854038,E79916478,CLM07150408,ADJ76721010,Update,Workflow step,Closed,2018-07-24,2019-06-29,Notes,4601.13
EV15407915,E71704371,CLM36456104,ADJ82846380,Update,Workflow step,Active,2022-02-13,2018-10-07,Notes,4450.4
EV13827636,E87358930,CLM80164421,ADJ58321226,Inspection,Workflow step,Active,2021-08-27,2019-08-31,Notes,4829.33
EV03697484,E36836903,CLM62258017,ADJ35465761,Inspection,Workflow step,Closed,2020-06-07,2020-01-25,Notes,3477.7
EV25839933,E69686368,CLM91029049,ADJ71348521,Approval,Workflow step,Pending,2021-11-28,2022-09-21,Notes,2894.64
EV46599182,E01327239,CLM04769180,ADJ53550877,Update,Workflow step,Pending,2025-11-17,2021-03-31,Notes,114.06
EV70034036,E22445515,CLM34240365,ADJ02021053,Inspection,Workflow step,Closed,2025-07-10,2022-04-19,Notes,2031.97
EV29685102,E63619779,CLM85265913,ADJ29322655,Update,Workflow step,Closed,2021-09-10,2022-08-04,Notes,1823.66
EV31788555,E88984534,CLM68326788,ADJ15111209,Update,Workflow step,Closed,2019-09-21,2025-12-30,Notes,1582.34
EV98341466,E39354851,CLM90700768,ADJ49054234,Update,Workflow step,Cancelled,2018-12-14,2023-11-13,Notes,4471.74
EV81475987,E24594725,CLM30905819,ADJ91077178,Inspection,Workflow step,Cancelled,2021-10-30,2023-10-25,Notes,4419.67
EV98826541,E33548335,CLM96223562,ADJ14897371,Inspection,Workflow step,Cancelled,2018-05-05,2021-03-04,Notes,3629.31
EV16731087,E27977829,CLM50940241,ADJ54200360,Update,Workflow step,Active,2020-06-22,2021-12-24,Notes,1212.47
EV65350515,E59736148,CLM39469896,ADJ83205154,Inspection,Workflow step,Active,2024-01-30,2018-07-21,Notes,191.26
EV21333737,E78510758,CLM22800406,ADJ33475170,Inspection,Workflow step,Closed,2018-11-20,2019-10-08,Notes,4999.35
EV34998440,E78327315,CLM91910154,ADJ67926493,Inspection,Workflow step,Pending,2018-02-05,2025-08-11,Notes,4778.91
EV09502238,E81392733,CLM57468819,ADJ79107183,Update,Workflow step,Active,2024-06-25,2025-11-02,Notes,2680.06
EV86131693,E19295734,CLM35581475,ADJ97623025,Approval,Workflow step,Cancelled,2021-11-27,2023-11-06,Notes,981.84
EV64507524,E83896849,CLM94900444,ADJ38762047,Update,Workflow step,Closed,2021-09-22,2019-09-14,Notes,881.36
EV22047366,E23661888,CLM75058550,ADJ60867245,Inspection,Workflow step,Closed,2022-09-15,2018-12-27,Notes,2394.6
EV71158350,E20725370,CLM16803963,ADJ53215301,Update,Workflow step,Cancelled,2025-04-07,2018-03-06,Notes,4416.18
EV41864755,E95539707,CLM82264001,ADJ32503557,Inspection,Workflow step,Cancelled,2021-10-07,2021-04-17,Notes,3892.07
EV37960164,E80690347,CLM77935459,ADJ23595948,Approval,Workflow step,Pending,2022-05-30,2022-03-04,Notes,244.36
EV76684411,E15439897,CLM18453918,ADJ95252871,Approval,Workflow step,Pending,2024-02-23,2024-05-06,Notes,1284.47
EV73784173,E50177834,CLM28377541,ADJ51980495,Inspection,Workflow step,Active,2021-10-14,2019-12-12,Notes,655.29
EV06310605,E93760428,CLM62531745,ADJ29078967,Update,Workflow step,Pending,2018-06-06,2020-06-14,Notes,4087.89
EV41494100,E32918365,CLM66350175,ADJ32262260,Approval,Workflow step,Cancelled,2019-09-27,2024-01-23,Notes,3683.71
EV55885114,E40640258,CLM08042769,ADJ68576563,Inspection,Workflow step,Active,2023-04-14,2021-10-27,Notes,2519.12
EV65847311,E54765605,CLM98338419,ADJ11619980,Update,Workflow step,Closed,2018-12-02,2019-10-08,Notes,1784.85
EV59379355,E23702347,CLM71005720,ADJ36707293,Inspection,Workflow step,Closed,2019-08-27,2019-10-28,Notes,3243.11
EV38771380,E41910551,CLM50545137,ADJ85693331,Approval,Workflow step,Closed,2025-08-16,2018-11-21,Notes,3994.57
EV16352251,E62070853,CLM79058449,ADJ32783854,Approval,Workflow step,Closed,2019-12-14,2025-11-17,Notes,3547.24
EV15321353,E17390901,CLM92755633,ADJ19519254,Approval,Workflow step,Closed,2020-04-17,2024-08-25,Notes,2448.23
EV16614177,E78060083,CLM34030977,ADJ40786556,Approval,Workflow step,Cancelled,2024-07-20,2020-09-03,Notes,3865.65
EV37169641,E90351220,CLM36400065,ADJ40424599,Inspection,Workflow step,Closed,2023-10-28,2022-10-06,Notes,2031.71
EV46143593,E39692980,CLM92503486,ADJ93206775,Update,Workflow step,Active,2020-11-23,2019-11-06,Notes,3149.41
EV63071867,E72336564,CLM42731187,ADJ35774897,Update,Workflow step,Cancelled,2022-06-06,2025-09-25,Notes,4700.64
EV86622209,E39020518,CLM36940357,ADJ60661820,Approval,Workflow step,Pending,2019-06-02,2024-05-02,Notes,3617.91
EV33025993,E89331109,CLM75782792,ADJ92593239,Approval,Workflow step,Closed,2019-01-13,2025-02-28,Notes,2495.86
EV82118763,E73055941,CLM66762078,ADJ45593654,Approval,Workflow step,Active,2025-01-30,2019-09-13,Notes,1285.46
EV40733726,E84376864,CLM40760314,ADJ98205457,Update,Workflow step,Cancelled,2020-10-03,2021-03-03,Notes,4834.94
EV37168776,E38742241,CLM11355551,ADJ37096567,Approval,Workflow step,Pending,2022-12-04,2023-11-06,Notes,4812.34
EV10093922,E58582948,CLM94042178,ADJ51737400,Update,Workflow step,Active,2022-06-01,2018-11-13,Notes,2633.68
EV35941347,E75656146,CLM55667485,ADJ39601337,Update,Workflow step,Pending,2024-09-03,2022-12-20,Notes,4478.15
EV73441830,E43506117,CLM61750377,ADJ56789409,Update,Workflow step,Active,2022-08-08,2022-12-25,Notes,761.85
EV74094541,E95794461,CLM31492347,ADJ67847687,Update,Workflow step,Closed,2023-09-04,2020-12-15,Notes,508.51
EV99978243,E77852868,CLM72981101,ADJ36075045,Approval,Workflow step,Closed,2018-09-27,2020-04-14,Notes,736.79
EV40986116,E59464408,CLM94003282,ADJ66994391,Update,Workflow step,Closed,2018-11-27,2021-03-21,Notes,3897.05
EV59080488,E51891394,CLM13952208,ADJ43644377,Approval,Workflow step,Pending,2022-05-13,2025-04-19,Notes,3088.24
EV65498782,E87424312,CLM64289980,ADJ64782461,Approval,Workflow step,Closed,2018-07-06,2025-10-24,Notes,3977.46
EV78162661,E89801774,CLM00847318,ADJ27773214,Inspection,Workflow step,Active,2018-05-08,2020-07-08,Notes,3232.55
EV64089991,E05530486,CLM65975722,ADJ23491382,Update,Workflow step,Pending,2025-12-15,2022-12-30,Notes,4298.37
EV43210787,E56613164,CLM82086076,ADJ74230234,Update,Workflow step,Closed,2021-03-23,2022-02-21,Notes,1541.77
EV53092163,E92082066,CLM82973711,ADJ29244853,Approval,Workflow step,Pending,2022-10-07,2018-01-16,Notes,3431.52
EV03695068,E02488818,CLM51600345,ADJ42293732,Approval,Workflow step,Active,2024-12-31,2024-01-02,Notes,4393.86
EV84097348,E24777075,CLM53591565,ADJ09426156,Inspection,Workflow step,Active,2022-06-28,2020-01-26,Notes,2060.43
EV09367983,E36697645,CLM98746245,ADJ90920049,Approval,Workflow step,Pending,2021-04-15,2020-07-16,Notes,3015.75
EV02559971,E33895551,CLM94592551,ADJ24478952,Update,Workflow step,Cancelled,2018-07-02,2018-06-02,Notes,4023.18
EV22283774,E33472058,CLM84605356,ADJ65075973,Approval,Workflow step,Cancelled,2018-03-03,2025-01-02,Notes,2798.94
EV20445932,E06318955,CLM15210823,ADJ55013773,Inspection,Workflow step,Cancelled,2020-01-26,2018-12-19,Notes,4624.35
EV79785558,E44710046,CLM48374394,ADJ49936905,Inspection,Workflow step,Cancelled,2020-10-23,2021-12-07,Notes,2021.21
EV40779371,E83636063,CLM32790386,ADJ78470934,Inspection,Workflow step,Cancelled,2018-05-13,2023-09-13,Notes,3932.76
EV96314581,E60386973,CLM82478397,ADJ44298213,Update,Workflow step,Active,2019-10-17,2024-11-12,Notes,3003.27
EV73468671,E17390997,CLM47415567,ADJ29832970,Update,Workflow step,Cancelled,2021-05-14,2018-07-01,Notes,1470.71
EV40621342,E77386166,CLM11070993,ADJ22961944,Inspection,Workflow step,Closed,2025-12-16,2025-10-18,Notes,838.78
EV79691622,E10800451,CLM41634006,ADJ57934548,Update,Workflow step,Cancelled,2023-09-15,2020-07-03,Notes,2238.37
EV56680702,E34714027,CLM59603355,ADJ61572624,Approval,Workflow step,Pending,2021-06-26,2025-10-16,Notes,4255.08
EV65387941,E20712705,CLM67836749,ADJ83916590,Update,Workflow step,Closed,2019-12-31,2023-06-27,Notes,1602.88
EV66671480,E75662253,CLM44212157,ADJ67654362,Update,Workflow step,Closed,2018-08-26,2024-03-12,Notes,1173.05
EV28389027,E38792938,CLM13692345,ADJ14225906,Inspection,Workflow step,Cancelled,2024-06-02,2021-02-22,Notes,551.17
EV62610952,E07699938,CLM33984312,ADJ33611877,Approval,Workflow step,Cancelled,2020-09-18,2021-01-07,Notes,480.73
EV25958236,E90927838,CLM06956577,ADJ10530572,Update,Workflow step,Pending,2022-01-23,2019-07-27,Notes,1972.26
EV25005644,E47297386,CLM38789889,ADJ27528119,Inspection,Workflow step,Pending,2019-11-30,2025-08-20,Notes,811.22
EV81033012,E07575209,CLM84756548,ADJ82657739,Update,Workflow step,Cancelled,2020-04-18,2018-01-01,Notes,1660.63
EV51851275,E24375816,CLM42060002,ADJ56710352,Approval,Workflow step,Cancelled,2022-05-19,2019-11-03,Notes,4902.56
EV49605806,E19964475,CLM59444955,ADJ73508663,Approval,Workflow step,Pending,2021-11-26,2019-06-12,Notes,1350.42
EV06830100,E69025194,CLM23071534,ADJ82133539,Update,Workflow step,Closed,2018-08-31,2023-05-15,Notes,3455.98
EV77913390,E05468002,CLM81187505,ADJ26179641,Approval,Workflow step,Pending,2022-09-30,2023-08-18,Notes,1028.25
EV34552454,E15496244,CLM35426080,ADJ83760050,Update,Workflow step,Pending,2019-10-14,2025-03-17,Notes,3958.97
EV35332050,E53379549,CLM65736941,ADJ54021984,Approval,Workflow step,Active,2024-08-27,2021-12-13,Notes,3087.5
EV60145343,E69016015,CLM73320957,ADJ83189423,Update,Workflow step,Closed,2021-09-11,2025-07-16,Notes,4310.84
EV72567723,E57541164,CLM56446479,ADJ06125712,Approval,Workflow step,Cancelled,2021-06-10,2023-01-12,Notes,166.93
EV95790792,E74700986,CLM94388088,ADJ60430123,Inspection,Workflow step,Pending,2024-07-11,2020-03-31,Notes,4454.05
EV99637023,E56744740,CLM40749659,ADJ23038646,Update,Workflow step,Pending,2024-02-02,2018-11-25,Notes,4542.35
EV49648928,E92786526,CLM72919670,ADJ89075350,Inspection,Workflow step,Pending,2019-11-14,2019-04-21,Notes,2981.93
EV44411617,E95761902,CLM81166820,ADJ98627356,Approval,Workflow step,Cancelled,2021-03-20,2023-11-08,Notes,277.94
EV46186209,E65010205,CLM19940256,ADJ79049345,Update,Workflow step,Cancelled,2018-01-05,2025-07-25,Notes,2130.04
EV52160820,E70231260,CLM33893098,ADJ72352136,Update,Workflow step,Cancelled,2024-07-21,2025-02-06,Notes,678.47
EV94321950,E17242241,CLM55467640,ADJ11376049,Update,Workflow step,Cancelled,2022-12-16,2024-10-05,Notes,2868.07
EV42590676,E10082308,CLM35787475,ADJ86172338,Update,Workflow step,Pending,2019-05-08,2020-10-15,Notes,1035.58
EV29755377,E23602201,CLM95474043,ADJ08489717,Inspection,Workflow step,Active,2018-12-04,2024-07-28,Notes,2570.34
EV11383201,E56744092,CLM98059676,ADJ98641578,Inspection,Workflow step,Pending,2018-09-15,2020-04-23,Notes,1280.07
EV03883325,E80098764,CLM87520363,ADJ16562440,Approval,Workflow step,Closed,2018-12-15,2020-03-02,Notes,2292.32
EV73999581,E05135131,CLM24693967,ADJ58740779,Update,Workflow step,Cancelled,2020-08-14,2021-06-25,Notes,2553.35
EV48579927,E54830437,CLM22943825,ADJ91630987,Inspection,Workflow step,Cancelled,2018-08-05,2021-05-24,Notes,3471.35
EV68415429,E72782770,CLM65964695,ADJ72755210,Approval,Workflow step,Cancelled,2023-06-10,2018-10-03,Notes,2173.72
EV32998459,E04097778,CLM80703667,ADJ11420417,Update,Workflow step,Closed,2024-01-28,2018-05-18,Notes,3821.25
EV14321459,E32642092,CLM06726327,ADJ00912847,Approval,Workflow step,Pending,2022-07-23,2023-07-03,Notes,3243.48
EV60004847,E96015355,CLM63172122,ADJ59190146,Approval,Workflow step,Closed,2021-07-19,2025-10-06,Notes,3761.82
EV05061989,E39430042,CLM30445577,ADJ75414886,Update,Workflow step,Active,2022-01-19,2021-10-31,Notes,4666.66
EV28230405,E15106554,CLM80754433,ADJ65655117,Update,Workflow step,Pending,2025-11-30,2021-03-27,Notes,4120.79
EV10133502,E18358578,CLM08177127,ADJ55361662,Update,Workflow step,Pending,2023-02-22,2022-05-22,Notes,2705.08
EV20787804,E25662868,CLM91930037,ADJ02403078,Update,Workflow step,Cancelled,2022-10-03,2019-03-05,Notes,4569.89
EV09413830,E20165226,CLM15101833,ADJ12541394,Update,Workflow step,Cancelled,2018-05-01,2025-01-06,Notes,1829.55
EV75292759,E54471870,CLM62608756,ADJ95663348,Update,Workflow step,Cancelled,2024-11-05,2022-05-10,Notes,3852.01
EV22818058,E21472394,CLM00535400,ADJ05554304,Update,Workflow step,Cancelled,2018-06-07,2019-06-26,Notes,355.35
EV30440857,E59351972,CLM40314503,ADJ17941630,Inspection,Workflow step,Closed,2022-09-16,2023-10-25,Notes,4354.68
EV10212337,E94117518,CLM46372033,ADJ45105606,Inspection,Workflow step,Cancelled,2020-06-15,2023-03-14,Notes,368.03
EV57639013,E67754493,CLM24836878,ADJ36327091,Update,Workflow step,Closed,2020-08-22,2020-03-08,Notes,2286.96
EV59366177,E02122940,CLM55275100,ADJ59228224,Inspection,Workflow step,Closed,2020-01-26,2023-08-18,Notes,4344.64
EV49730102,E32448737,CLM54093392,ADJ62683062,Approval,Workflow step,Active,2020-03-12,2020-07-15,Notes,4573.53
EV70635070,E58711677,CLM15713849,ADJ52430270,Approval,Workflow step,Cancelled,2024-08-28,2019-10-07,Notes,4606.25
EV70240636,E72362776,CLM23086252,ADJ44930858,Approval,Workflow step,Cancelled,2025-03-21,2022-01-30,Notes,818.5
EV26654717,E36091932,CLM46530340,ADJ66994391,Inspection,Workflow step,Active,2019-03-01,2023-08-31,Notes,1493.07
EV84578481,E34913747,CLM72544843,ADJ59607311,Approval,Workflow step,Active,2024-05-22,2020-08-24,Notes,2286.46
EV05518908,E35419885,CLM88783372,ADJ58129073,Inspection,Workflow step,Closed,2018-01-03,2023-05-22,Notes,400.7
EV84556316,E65450848,CLM47286761,ADJ46227135,Approval,Workflow step,Closed,2023-12-31,2023-01-15,Notes,569.33
EV56523162,E20071017,CLM71555700,ADJ76765785,Update,Workflow step,Closed,2025-02-08,2021-12-05,Notes,2514.53
EV08262001,E18063767,CLM35487855,ADJ44469188,Inspection,Workflow step,Closed,2025-02-20,2018-07-23,Notes,2990.78
EV75798226,E18302812,CLM20141002,ADJ91005822,Inspection,Workflow step,Active,2022-04-11,2023-06-27,Notes,3979.44
EV72493865,E31149637,CLM50921681,ADJ19492366,Update,Workflow step,Active,2023-12-11,2019-04-05,Notes,2778.36
EV66568250,E36296954,CLM36701975,ADJ32138174,Approval,Workflow step,Active,2020-03-17,2018-02-15,Notes,896.83
EV31524676,E41848233,CLM76958518,ADJ62453036,Update,Workflow step,Closed,2024-07-24,2020-04-15,Notes,3910.81
EV97168844,E31291189,CLM90711317,ADJ49844623,Update,Workflow step,Active,2019-05-29,2021-04-26,Notes,462.31
EV00273513,E41822927,CLM19925732,ADJ49241267,Update,Workflow step,Cancelled,2025-03-28,2021-03-22,Notes,823.03
EV74499765,E16016694,CLM42486609,ADJ02787951,Update,Workflow step,Pending,2021-07-22,2018-06-02,Notes,3226.65
EV12752016,E76148076,CLM04825515,ADJ99198709,Update,Workflow step,Cancelled,2019-04-01,2019-12-02,Notes,1449.5
EV81629725,E17778011,CLM70538342,ADJ45986257,Update,Workflow step,Active,2024-12-22,2019-03-26,Notes,2723.2
EV44194331,E75604523,CLM19508429,ADJ03232365,Inspection,Workflow step,Pending,2020-09-23,2023-09-06,Notes,2513.89
EV34901960,E89020132,CLM34332781,ADJ41827897,Inspection,Workflow step,Cancelled,2019-05-13,2019-04-11,Notes,1708.72
EV67722256,E68366492,CLM00107586,ADJ78884214,Approval,Workflow step,Active,2023-06-18,2019-08-20,Notes,4247.27
EV71454332,E22813471,CLM39970857,ADJ47650586,Inspection,Workflow step,Active,2024-03-13,2025-04-07,Notes,4806.66
EV81373426,E12117485,CLM54174300,ADJ13735624,Inspection,Workflow step,Active,2023-03-26,2021-12-15,Notes,4991.69
EV40209070,E84216605,CLM88359638,ADJ62450246,Inspection,Workflow step,Pending,2019-09-12,2025-04-02,Notes,3968.8
EV17609900,E06357431,CLM56305993,ADJ96139614,Inspection,Workflow step,Cancelled,2018-02-20,2021-10-10,Notes,3436.11
EV23216403,E72308275,CLM06084448,ADJ07343925,Inspection,Workflow step,Pending,2022-04-30,2018-03-13,Notes,4493.32
EV77915685,E65491443,CLM46212108,ADJ08489717,Update,Workflow step,Closed,2022-03-30,2025-06-28,Notes,223.49
EV98230112,E09672496,CLM47324894,ADJ76632034,Inspection,Workflow step,Active,2021-08-02,2018-10-30,Notes,2145.82
EV88358612,E85480056,CLM60299198,ADJ31402590,Inspection,Workflow step,Closed,2023-01-09,2020-03-08,Notes,2180.99
EV16394628,E82717102,CLM19440734,ADJ61948409,Update,Workflow step,Cancelled,2019-02-08,2021-07-23,Notes,1589.2
