policy_id,policy_number,policyholder_id,asset_id,policy_type,coverage_amount,deductible,premium_annual,effective_date,expiration_date,status,underwriter
POL31456363,P82829572,PH21565705,AST36830560,Auto,566497.77,4504.04,8350.64,2019-08-03,2019-12-24,Active,UW-Team
POL59668342,P23552836,PH66176182,AST02755106,Commercial,518665.49,2019.98,6896.84,2018-09-22,2020-10-11,Pending,UW-Team
POL78875856,P06221514,PH06958792,AST13343014,Auto,814051.54,3239.1,2002.84,2018-05-11,2023-04-25,Cancelled,UW-Team
POL40461224,P58149796,PH04382511,AST80908206,Commercial,533748.8,5544.37,7198.17,2021-05-02,2023-08-17,Cancelled,UW-Team
POL47177670,P15853143,PH44995041,AST54986759,Auto,862060.74,5965.95,10090.61,2024-03-09,2022-11-20,Closed,UW-Team
POL76461309,P94169281,PH15809173,AST95351464,Auto,440664.71,8791.68,6549.47,2019-04-13,2024-01-02,Active,UW-Team
POL68480481,P14350904,PH33773257,AST11346895,Commercial,859769.17,7515.18,13417.75,2024-09-29,2021-05-25,Closed,UW-Team
POL07241241,P49308401,PH99785098,AST62675223,Home,308197.96,873.68,727.02,2019-04-28,2019-11-23,Cancelled,UW-Team
POL33768569,P40655578,PH02648533,AST90875381,Commercial,888350.93,8955.16,6599.39,2024-02-22,2022-10-26,Closed,UW-Team
POL64573073,P77449815,PH78121196,AST36852081,Life,339021.76,3193.04,2811.27,2020-05-10,2024-07-22,Cancelled,UW-Team
POL51951085,P36447443,PH36904208,AST47548519,Auto,869067.59,7472.58,8640.73,2018-09-04,2021-10-31,Active,UW-Team
POL07597125,P04862066,PH09815510,AST89780148,Commercial,593576.16,3313.12,9298.43,2023-08-14,2019-08-27,Active,UW-Team
POL09488308,P05455231,PH79185990,AST77762157,Commercial,224919.28,4646.49,966.81,2021-06-07,2022-04-08,Cancelled,UW-Team
POL68564492,P56270329,PH85950384,AST51549795,Life,560894.32,6370.68,10172.76,2019-12-10,2025-11-17,Active,UW-Team
POL34411999,P87066221,PH93110712,AST32771372,Life,985599.97,777.09,6810.75,2021-03-07,2019-02-20,Active,UW-Team
POL90763421,P65104381,PH65759534,AST72215457,Home,343937.49,7627.36,8778.64,2021-04-04,2022-07-04,Closed,UW-Team
POL64057958,P71631704,PH81732903,AST28720247,Commercial,376188.41,6648.25,3392.89,2024-02-25,2022-08-06,Active,UW-Team
POL60088009,P11043356,PH90267607,AST02952634,Home,930696.85,991.45,11545.31,2019-11-11,2019-07-18,Cancelled,UW-Team
POL79232059,P89176940,PH57871521,AST67989695,Auto,185846.75,2717.48,13369.97,2020-06-03,2022-12-14,Cancelled,UW-Team
POL29663680,P17529612,PH66074186,AST01936241,Home,137249.83,5911.08,6550.55,2020-08-26,2022-07-06,Active,UW-Team
POL76545057,P77259653,PH26689860,AST13696116,Auto,681214.01,7474.36,10421.3,2019-05-05,2019-02-11,Closed,UW-Team
POL85712495,P08332736,PH96719222,AST97320923,Commercial,146274.24,9689.74,8923.83,2022-11-13,2024-06-17,Pending,UW-Team
POL96321130,P21424389,PH96105457,AST66655808,Life,646037.64,3740.15,1242.93,2024-03-05,2023-04-17,Closed,UW-Team
POL77086819,P91536620,PH65699658,AST72976665,Commercial,431045.38,1163.52,11377.5,2020-08-07,2022-05-25,Pending,UW-Team
POL28758848,P03517483,PH18529136,AST59103570,Life,786366.18,5161.27,9808.83,2020-09-15,2024-08-30,Cancelled,UW-Team
POL11037211,P24508559,PH35009081,AST67995731,Home,894783.23,3719.4,7834.17,2021-04-26,2020-09-21,Cancelled,UW-Team
POL32803694,P21316582,PH83071948,AST71751622,Life,975213.45,704.85,14954.06,2023-06-04,2023-09-19,Pending,UW-Team
POL97950351,P82261916,PH81082820,AST80229956,Life,826508.93,8838.19,7412.0,2020-06-15,2024-09-01,Cancelled,UW-Team
POL80788165,P29519307,PH85322630,AST62258499,Life,561004.18,2660.93,11141.32,2020-11-24,2019-07-29,Active,UW-Team
POL94550262,P06054270,PH14349051,AST84962134,Home,431897.39,6955.81,8516.06,2023-01-24,2019-12-11,Pending,UW-Team
POL18251610,P17750570,PH92614785,AST47733186,Commercial,951718.55,3834.76,13435.46,2025-09-07,2018-04-30,Closed,UW-Team
POL71260854,P48230950,PH05815145,AST97068901,Home,512791.59,8655.33,1282.2,2024-08-01,2022-04-30,Active,UW-Team
POL54313420,P79199274,PH10033035,AST83152066,Commercial,844151.3,7841.39,4365.95,2020-12-21,2021-02-27,Pending,UW-Team
POL29195152,P23761552,PH05770937,AST51131600,Life,940289.15,3181.11,7069.98,2023-01-19,2025-01-31,Active,UW-Team
POL80215794,P33604543,PH42798947,AST53947354,Commercial,884345.99,5581.59,14088.46,2020-11-13,2020-04-03,Cancelled,UW-Team
POL62506051,P61048186,PH76883994,AST23058080,Auto,346370.49,4271.52,14093.08,2019-08-14,2019-06-16,Closed,UW-Team
POL75645666,P88915001,PH92938407,AST83882381,Commercial,859470.89,3573.13,7737.76,2019-01-13,2018-01-09,Pending,UW-Team
POL00194358,P45130142,PH98992766,AST58644024,Home,536558.38,6652.79,13445.39,2024-11-10,2023-04-07,Cancelled,UW-Team
POL74705247,P61908895,PH87748108,AST28218981,Commercial,98738.5,5169.78,2172.65,2023-02-07,2023-09-18,Cancelled,UW-Team
POL25886116,P77095361,PH34837251,AST86622000,Life,627186.59,7179.16,12427.62,2020-04-01,2024-06-12,Pending,UW-Team
POL50610268,P90714659,PH26689860,AST67472501,Commercial,913439.04,4002.16,3778.74,2022-04-20,2019-06-07,Active,UW-Team
POL74597850,P63476038,PH44432654,AST15112317,Home,562566.4,2938.67,7943.72,2024-09-04,2025-04-05,Active,UW-Team
POL69710681,P69084775,PH50265835,AST82138775,Commercial,141737.12,7267.36,12927.9,2025-04-01,2021-11-26,Active,UW-Team
POL95930163,P73029004,PH74309021,AST00736956,Home,417279.76,5681.39,2700.98,2022-02-02,2018-05-21,Pending,UW-Team
POL06025025,P15538394,PH20382982,AST09605789,Commercial,898083.24,9321.27,7011.94,2020-03-04,2020-01-02,Closed,UW-Team
POL08710605,P77822183,PH49243768,AST60727084,Auto,477296.75,2179.09,10841.99,2018-09-03,2018-09-04,Cancelled,UW-Team
POL10879597,P28925528,PH73645972,AST05140249,Commercial,572265.57,7984.2,10308.42,2022-04-24,2023-09-16,Pending,UW-Team
POL98072168,P21250509,PH82596729,AST09539301,Auto,720436.85,2280.23,7981.07,2019-10-10,2025-03-24,Pending,UW-Team
POL72230762,P80795354,PH91793986,AST08949977,Life,415258.08,1348.17,5985.69,2021-12-11,2025-03-16,Cancelled,UW-Team
POL50466656,P29342498,PH49878228,AST50647205,Auto,496326.24,9482.82,4624.19,2021-10-18,2023-06-12,Pending,UW-Team
POL40771793,P54551822,PH17161996,AST92748678,Life,333885.78,8919.52,11266.29,2025-11-13,2019-08-09,Pending,UW-Team
POL29066486,P95922169,PH52306433,AST54266865,Auto,475823.62,4014.01,7645.09,2018-05-12,2024-10-22,Cancelled,UW-Team
POL94619517,P72769555,PH38178752,AST63018389,Commercial,580780.89,5020.59,8672.35,2024-09-06,2018-09-27,Pending,UW-Team
POL97886473,P89893569,PH02424816,AST58413527,Home,79107.54,9275.5,9372.9,2025-01-03,2025-06-16,Closed,UW-Team
POL54788073,P80834367,PH98741078,AST13598863,Commercial,705359.66,9417.5,6274.97,2025-01-19,2022-09-14,Cancelled,UW-Team
POL40756542,P38060011,PH75992124,AST19760474,Life,258938.83,9535.2,14103.92,2019-08-27,2019-09-13,Pending,UW-Team
POL49205012,P82450950,PH26816648,AST78886884,Life,302549.6,2966.34,13482.44,2022-01-20,2022-05-23,Cancelled,UW-Team
POL56040377,P01407267,PH76023623,AST18714125,Life,100252.29,8683.25,3937.68,2022-07-08,2019-07-17,Pending,UW-Team
POL28567426,P60140467,PH87727065,AST58255971,Life,433925.58,755.99,7096.2,2020-06-22,2019-05-17,Cancelled,UW-Team
POL47424268,P16298706,PH47277950,AST74444491,Commercial,987378.67,9560.91,7551.97,2024-08-31,2025-06-06,Pending,UW-Team
POL22634761,P31970657,PH11320552,AST61147315,Life,861324.17,7859.1,13689.34,2020-06-13,2024-02-19,Active,UW-Team
POL26731314,P29450752,PH75637233,AST04136700,Auto,283027.78,4597.89,12117.67,2020-12-06,2023-03-01,Cancelled,UW-Team
POL48818330,P35222073,PH81531517,AST73425747,Commercial,338525.62,1314.02,5052.97,2022-04-06,2024-06-14,Closed,UW-Team
POL64630278,P49484043,PH93857362,AST03243031,Commercial,954353.25,3808.37,14457.34,2018-10-11,2023-02-11,Closed,UW-Team
POL37011741,P76807717,PH47257814,AST09024240,Commercial,180617.4,3322.34,6789.17,2024-10-15,2023-12-22,Cancelled,UW-Team
POL49820643,P89613915,PH03803975,AST68897265,Home,356747.1,7644.84,7536.62,2023-12-09,2021-02-23,Cancelled,UW-Team
POL39463964,P40956239,PH18901244,AST59077241,Home,591115.0,2896.01,4607.63,2018-07-24,2019-02-07,Closed,UW-Team
POL74284143,P03769948,PH69474015,AST22663367,Life,787025.48,9622.13,8236.08,2023-07-09,2018-11-09,Cancelled,UW-Team
POL70879539,P83773309,PH78644976,AST38730252,Commercial,668021.62,2254.57,5130.33,2021-07-30,2023-03-27,Closed,UW-Team
POL13014570,P75659927,PH41750676,AST55737037,Life,233544.59,5847.83,3947.05,2024-08-06,2025-04-30,Active,UW-Team
POL94830468,P25667333,PH77087472,AST94884307,Auto,906195.05,3538.77,11235.65,2023-12-05,2021-04-05,Cancelled,UW-Team
POL88027195,P28060795,PH52925230,AST14018621,Commercial,994641.06,4825.71,7166.6,2024-03-21,2019-08-10,Closed,UW-Team
POL43287598,P35680163,PH16626901,AST13278453,Auto,302872.13,7165.21,3784.03,2022-04-13,2025-12-20,Active,UW-Team
POL18448486,P89729389,PH52739659,AST85105636,Home,640825.67,5723.77,7974.75,2021-08-21,2024-05-22,Closed,UW-Team
POL57890209,P01705908,PH55035875,AST40254921,Auto,730031.27,4885.11,11592.88,2019-04-21,2020-12-30,Pending,UW-Team
POL27572390,P01888390,PH85409264,AST20207908,Commercial,276963.6,7493.2,10860.38,2020-01-26,2021-08-06,Cancelled,UW-Team
POL32292522,P87957675,PH92513111,AST70370979,Life,623145.17,1991.3,7683.54,2018-03-23,2019-09-14,Pending,UW-Team
POL46576884,P92575185,PH32711670,AST36291538,Life,835998.31,2651.51,4546.5,2024-08-19,2023-10-19,Closed,UW-Team
POL45830826,P29211605,PH78055995,AST39969492,Commercial,292082.81,3461.07,2913.51,2021-06-24,2024-07-02,Active,UW-Team
POL97562824,P35511961,PH79021083,AST50076452,Commercial,472023.46,7237.93,14138.03,2020-06-02,2024-07-05,Cancelled,UW-Team
POL87630318,P14528639,PH75304472,AST88827273,Commercial,541195.03,6462.04,10372.34,2024-03-22,2019-07-06,Closed,UW-Team
POL28442047,P78595500,PH44729465,AST44129982,Home,860737.19,5994.14,3272.74,2018-04-10,2025-11-20,Active,UW-Team
POL24938821,P50915167,PH92152702,AST35681035,Auto,183669.35,2893.81,8761.19,2019-09-21,2023-07-26,Closed,UW-Team
POL13434252,P82175657,PH49115777,AST78168296,Home,256410.9,9943.94,4661.43,2023-02-02,2019-02-12,Active,UW-Team
POL75378559,P09768978,PH78956570,AST33235084,Auto,425691.89,9469.3,7168.26,2021-10-13,2024-09-26,Active,UW-Team
POL67782866,P67101465,PH78160652,AST83593163,Home,508014.29,4654.03,3007.21,2025-03-11,2019-04-04,Closed,UW-Team
POL55609416,P47220726,PH42601359,AST75603487,Life,245664.99,7623.04,2966.85,2025-04-03,2022-06-19,Closed,UW-Team
POL41313451,P88171335,PH03701701,AST21617248,Home,117851.71,5681.31,12226.42,2024-07-22,2022-11-29,Closed,UW-Team
POL00918481,P55933313,PH58589724,AST21240731,Home,348415.35,1772.88,2877.59,2018-05-08,2020-11-14,Pending,UW-Team
POL15759056,P74023843,PH34839812,AST80212624,Life,717268.43,4087.55,873.64,2019-03-21,2024-03-21,Closed,UW-Team
POL87418652,P19268592,PH61756798,AST79885501,Home,304957.6,6600.15,8016.79,2019-10-25,2025-11-28,Pending,UW-Team
POL12223750,P17737170,PH95476037,AST67008042,Auto,435932.13,4084.25,2941.86,2019-03-15,2018-09-10,Pending,UW-Team
POL22291270,P36967048,PH15502668,AST90231835,Commercial,533043.77,9081.42,7257.54,2018-04-10,2021-10-20,Closed,UW-Team
POL27042317,P58438629,PH15992201,AST41049869,Commercial,704176.85,5615.04,2931.62,2022-02-26,2025-11-19,Cancelled,UW-Team
POL65662579,P69634883,PH81954056,AST14796816,Life,463217.84,2727.7,2349.11,2019-07-15,2020-10-05,Active,UW-Team
POL41583954,P37130011,PH84622496,AST21115153,Commercial,822659.13,6709.9,4280.24,2020-06-16,2018-07-16,Active,UW-Team
POL57309696,P63333797,PH06655657,AST95412785,Auto,492941.15,1731.87,13583.14,2018-11-22,2020-04-07,Closed,UW-Team
POL49997171,P36124551,PH71278928,AST33136909,Home,829622.8,2142.98,11811.08,2019-09-20,2020-07-18,Active,UW-Team
POL47568227,P95040456,PH90870441,AST23655495,Auto,360760.33,8231.4,7628.36,2020-06-27,2025-09-06,Active,UW-Team
POL74783646,P08478007,PH75407571,AST69454140,Commercial,621546.12,3649.07,5569.28,2024-08-01,2025-03-01,Pending,UW-Team
POL77945173,P90791735,PH56728147,AST00287290,Auto,693802.5,2755.29,3317.38,2024-01-06,2024-11-30,Closed,UW-Team
POL06779405,P88167653,PH19648766,AST01070867,Auto,211781.83,5126.58,13527.69,2025-11-30,2022-11-03,Closed,UW-Team
POL64936058,P61323963,PH48440357,AST30867370,Auto,368939.23,1563.18,10845.92,2022-12-10,2022-12-09,Pending,UW-Team
POL79859170,P89274944,PH26820921,AST08224353,Auto,706731.47,3506.03,2845.46,2025-05-14,2023-01-08,Pending,UW-Team
POL25837178,P78872495,PH14401996,AST82877697,Commercial,510161.3,2549.71,4043.3,2023-10-25,2022-07-01,Pending,UW-Team
POL16518576,P64704383,PH96722585,AST08212917,Auto,174270.17,2759.66,4323.63,2019-11-01,2021-01-23,Active,UW-Team
POL28772467,P60515181,PH27230855,AST30455680,Life,671870.31,1974.07,6901.56,2025-01-28,2025-12-20,Pending,UW-Team
POL63956426,P95020854,PH34786779,AST65840022,Auto,601257.13,5367.61,4595.26,2019-09-11,2024-05-13,Closed,UW-Team
POL96291776,P67585134,PH73623858,AST45746879,Commercial,107305.84,7432.21,6247.93,2024-02-15,2025-02-27,Cancelled,UW-Team
POL02964740,P64944209,PH92170698,AST99821214,Life,437005.85,2459.33,8130.9,2018-03-23,2018-01-02,Cancelled,UW-Team
POL30541667,P80600988,PH66406093,AST51382973,Life,850558.8,9304.99,3755.22,2018-09-20,2022-03-01,Closed,UW-Team
POL57388475,P74012526,PH64624390,AST35702060,Home,764308.32,7595.57,1132.51,2021-01-08,2023-06-08,Cancelled,UW-Team
POL86392174,P02743747,PH88087902,AST94625658,Life,220506.61,5789.25,12050.03,2020-10-07,2020-03-31,Pending,UW-Team
POL37265963,P82863297,PH70551942,AST42376765,Auto,997609.68,6375.05,11067.82,2025-05-12,2021-06-01,Cancelled,UW-Team
POL95325039,P39198287,PH50019124,AST58688151,Home,816500.36,6673.84,5062.09,2018-04-29,2023-01-10,Cancelled,UW-Team
POL95013234,P96372956,PH38252636,AST35882101,Life,283935.71,4545.67,11479.67,2018-05-15,2022-05-27,Active,UW-Team
POL90440197,P94703432,PH26635518,AST67957711,Auto,435734.49,5638.61,7620.66,2023-04-17,2021-08-11,Active,UW-Team
POL92390563,P44054911,PH77379226,AST61259738,Commercial,305549.93,5548.03,13535.35,2025-12-23,2020-05-24,Active,UW-Team
POL54400915,P74946699,PH32170647,AST96246573,Home,54310.49,5555.95,13268.19,2020-03-25,2023-02-01,Active,UW-Team
POL07477377,P15254046,PH40771418,AST95256147,Life,90322.65,9408.16,7097.68,2023-06-25,2025-10-02,Active,UW-Team
POL54187526,P19789912,PH24510418,AST03241447,Life,734315.94,9448.0,2291.02,2022-08-15,2025-03-09,Pending,UW-Team
POL26279245,P11441388,PH20803210,AST27497697,Commercial,983758.05,9708.79,12917.15,2025-05-02,2021-05-17,Cancelled,UW-Team
POL11457835,P08472522,PH97782541,AST33136909,Home,367474.8,3645.12,14319.44,2019-07-25,2018-03-21,Closed,UW-Team
POL52004505,P72202338,PH58670595,AST39696970,Home,816517.89,2176.0,6323.92,2018-01-23,2024-11-21,Closed,UW-Team
POL90502129,P53120260,PH90720404,AST43910011,Commercial,99146.11,7691.03,2503.52,2023-12-03,2021-09-14,Closed,UW-Team
POL56162682,P48907709,PH22911671,AST65898246,Life,899965.67,7238.01,8972.96,2018-04-23,2022-03-08,Cancelled,UW-Team
POL23213248,P27963010,PH44839512,AST28915586,Home,417750.23,7940.96,4612.44,2023-03-19,2021-07-04,Cancelled,UW-Team
POL45463398,P24163363,PH19857770,AST17782536,Auto,110766.22,3855.86,955.96,2022-08-25,2025-04-13,Cancelled,UW-Team
POL43016270,P33069621,PH57957896,AST06126856,Commercial,91157.88,3145.55,14379.22,2021-04-22,2020-07-17,Pending,UW-Team
POL81235171,P51391906,PH72620903,AST42259132,Home,588227.31,9937.79,1292.37,2025-03-05,2024-04-05,Closed,UW-Team
POL94949375,P99311670,PH89090395,AST34712408,Home,751159.73,8482.45,7477.59,2024-10-11,2019-01-16,Pending,UW-Team
POL67034875,P34293835,PH47911429,AST95900205,Commercial,907851.12,7596.54,4163.65,2020-10-29,2018-01-23,Pending,UW-Team
POL39192409,P09832214,PH34893187,AST14372669,Home,201957.77,3212.11,14163.66,2021-08-17,2020-11-19,Pending,UW-Team
POL73912931,P10894434,PH01691381,AST04250434,Commercial,591924.14,3214.55,14538.46,2021-01-16,2019-03-30,Closed,UW-Team
POL51945026,P80629550,PH99294867,AST32797667,Auto,196968.69,1700.0,9743.79,2020-03-02,2020-01-20,Closed,UW-Team
POL83422420,P05379066,PH67158414,AST84668561,Life,643638.55,3335.19,7291.06,2025-11-17,2023-05-27,Active,UW-Team
POL93518005,P59594956,PH64925522,AST87123271,Home,106013.26,5189.0,8874.3,2025-04-04,2024-08-29,Pending,UW-Team
POL52248223,P23894067,PH19068329,AST39325744,Auto,85243.22,575.24,10393.17,2018-08-27,2024-02-09,Cancelled,UW-Team
POL74428945,P22426145,PH65764288,AST67089904,Commercial,355740.41,7656.63,2283.4,2023-03-17,2024-07-01,Active,UW-Team
POL65347880,P72180284,PH76638448,AST98467027,Life,595609.23,1465.36,11293.13,2020-07-07,2019-01-26,Pending,UW-Team
POL14250157,P25493353,PH96971930,AST80143695,Auto,472252.6,4510.62,14231.75,2020-03-07,2025-09-21,Cancelled,UW-Team
POL19318026,P38923858,PH79779667,AST48943942,Auto,293815.46,6366.96,6715.9,2025-05-08,2020-08-11,Active,UW-Team
POL96687269,P19239481,PH89465309,AST27934734,Commercial,325065.97,2878.62,3881.29,2021-05-08,2024-04-17,Cancelled,UW-Team
POL20899938,P46577485,PH01065445,AST07918876,Auto,542511.12,7717.89,4251.81,2020-04-26,2018-08-03,Active,UW-Team
POL27977765,P62350302,PH66929306,AST14839565,Home,220153.3,2134.4,8391.33,2023-07-01,2018-08-05,Cancelled,UW-Team
POL59367549,P77480805,PH26347376,AST64747910,Life,706825.08,3497.69,2934.87,2018-02-21,2024-12-10,Cancelled,UW-Team
POL76188887,P75719465,PH95476066,AST51004785,Home,866754.68,4365.66,5435.68,2025-04-27,2024-05-04,Cancelled,UW-Team
POL38191866,P39472813,PH61678190,AST79166621,Commercial,740787.8,9366.76,11965.42,2020-11-09,2023-07-29,Active,UW-Team
POL70927287,P23259108,PH84592694,AST62847890,Auto,862741.51,2960.46,11227.79,2021-07-10,2025-10-20,Pending,UW-Team
POL43644920,P95805659,PH92425219,AST40438730,Auto,205664.2,5751.27,8049.66,2024-08-21,2024-08-08,Closed,UW-Team
POL78141460,P84237835,PH93872564,AST78262463,Commercial,951994.33,9062.68,5632.61,2018-11-25,2024-06-30,Cancelled,UW-Team
POL64680711,P98907345,PH51903854,AST03984539,Life,127046.78,9342.17,602.47,2022-07-03,2021-02-01,Cancelled,UW-Team
POL05726033,P87807391,PH24920423,AST02920640,Home,752437.75,4472.54,3281.6,2019-06-25,2023-03-15,Closed,UW-Team
POL55366091,P17019138,PH98265873,AST74123779,Commercial,204021.29,6157.42,3282.24,2025-07-03,2020-06-17,Closed,UW-Team
POL83244402,P06144143,PH35233703,AST98574292,Home,951356.9,6979.0,13513.63,2024-10-26,2024-11-01,Pending,UW-Team
POL12218287,P33694755,PH96167670,AST42812467,Life,151580.27,4113.32,12481.81,2020-06-21,2021-03-27,Cancelled,UW-Team
POL35275570,P14611955,PH72573159,AST28693222,Commercial,171637.85,6661.02,14370.59,2022-08-29,2023-02-22,Cancelled,UW-Team
POL52347167,P94687080,PH44098685,AST40099582,Auto,588210.85,3710.48,9118.19,2022-07-19,2024-03-06,Cancelled,UW-Team
POL28249882,P97328054,PH51562854,AST98895060,Commercial,203180.62,1972.67,11959.02,2020-06-13,2021-11-16,Closed,UW-Team
POL11043758,P24603430,PH25045138,AST24985066,Home,949957.63,4429.86,3495.03,2025-09-20,2023-09-30,Closed,UW-Team
POL26565756,P95231642,PH42926247,AST23631921,Life,973670.21,1843.93,10170.5,2023-04-07,2023-03-18,Active,UW-Team
POL66987023,P26541860,PH12997272,AST04029565,Commercial,286764.18,5523.78,11396.64,2021-07-02,2022-12-27,Closed,UW-Team
POL21263076,P70281980,PH95712195,AST29770517,Commercial,864024.0,7476.67,14255.52,2022-11-15,2018-06-07,Pending,UW-Team
POL58722650,P36621642,PH28485627,AST82416671,Commercial,758837.44,6323.94,10391.64,2025-06-21,2025-06-10,Closed,UW-Team
POL57790709,P57716510,PH20009338,AST98453460,Auto,488554.49,5249.25,9248.13,2022-04-01,2019-09-30,Pending,UW-Team
POL16299971,P41221762,PH63545757,AST82841432,Home,591744.81,9423.12,13667.18,2018-09-29,2019-11-15,Closed,UW-Team
POL03538059,P39493160,PH05209534,AST11405452,Commercial,706181.77,7313.51,11372.41,2020-09-30,2018-07-04,Pending,UW-Team
POL78125863,P43940370,PH44315117,AST31565898,Life,811445.69,5964.73,1122.7,2021-03-13,2018-10-30,Pending,UW-Team
POL59713477,P72985135,PH37009478,AST58916624,Commercial,729760.43,1349.46,14704.03,2020-01-14,2024-02-27,Cancelled,UW-Team
POL21749178,P93262736,PH97657819,AST13296141,Commercial,400641.9,5793.23,2099.78,2020-08-27,2024-11-19,Pending,UW-Team
POL99180591,P60371880,PH66771947,AST87533415,Auto,225154.91,6852.39,3888.94,2022-03-27,2019-08-09,Cancelled,UW-Team
POL26055129,P35157870,PH05941293,AST74575861,Life,461258.93,6392.73,6411.94,2022-02-28,2018-05-21,Active,UW-Team
POL66828152,P02351001,PH97488537,AST76735365,Home,530424.79,9224.88,7253.05,2019-07-26,2019-01-31,Pending,UW-Team
POL04360359,P29037693,PH51085762,AST23102829,Home,236108.9,4952.71,12786.64,2024-05-11,2018-02-02,Closed,UW-Team
POL23829217,P14302551,PH88087902,AST61019031,Life,911947.2,6063.86,8769.89,2020-01-08,2025-11-08,Pending,UW-Team
POL21762518,P22558609,PH75057778,AST14702353,Commercial,902876.96,4531.47,2926.27,2020-04-06,2023-05-26,Cancelled,UW-Team
POL99300512,P14820714,PH33235925,AST04339146,Auto,112204.86,7402.2,11290.52,2025-12-25,2021-11-10,Active,UW-Team
POL35125957,P27045684,PH95847106,AST45259491,Home,761128.2,5209.0,10412.7,2018-11-19,2019-09-07,Active,UW-Team
POL91665874,P67996581,PH08453550,AST34155625,Home,64220.77,2345.15,7473.16,2024-06-10,2022-05-09,Active,UW-Team
