claim_id,claim_number,policy_id,policyholder_id,asset_id,adjuster_id,office_id,claim_type,description,incident_date,filed_date,status,estimated_loss,approved_amount,priority,incident_latitude,incident_longitude
CLM20715924,C51643468,POL41393026,PH70576771,AST51810813,ADJ38070477,OFF94237909,Theft,Claim event,2020-06-13,2023-03-01,Active,96805.0,86936.73,Medium,25.073475,-100.466254
CLM87983463,C47858946,POL81074073,PH36087662,AST12328771,ADJ56034483,OFF54620927,Liability,Claim event,2023-10-03,2021-02-08,Active,57105.09,65689.64,Low,36.998649,-110.112726
CLM36557862,C28545507,POL13810621,PH78575014,AST63341174,ADJ01840094,OFF09368297,Liability,Claim event,2024-09-07,2024-09-07,Closed,33695.64,118991.81,Medium,38.999977,-76.629115
CLM57323910,C09290186,POL53532820,PH95060018,AST89399629,ADJ07865849,OFF36163523,Theft,Claim event,2024-10-13,2019-07-24,Cancelled,78048.84,92219.48,High,33.491535,-122.395643
CLM72593660,C88840562,POL04620664,PH03280594,AST71235776,ADJ72632624,OFF55343330,Fire,Claim event,2020-02-01,2022-07-24,Cancelled,14536.28,16424.45,High,30.71094,-112.160624
CLM13692345,C66035568,POL62272631,PH37629749,AST70815820,ADJ49306117,OFF60171266,Fire,Claim event,2018-03-18,2024-07-06,Pending,3968.23,104098.84,Medium,27.550461,-112.934004
CLM97452317,C75336716,POL21644008,PH82989257,AST28279691,ADJ51013409,OFF05339445,Theft,Claim event,2018-11-15,2018-04-04,Active,184680.68,100003.98,Medium,40.94281,-123.473861
CLM33893098,C68955501,POL66889136,PH91568037,AST78691994,ADJ69025415,OFF52679850,Fire,Claim event,2025-01-16,2025-06-30,Closed,198121.46,115911.24,Medium,31.663707,-96.541568
CLM80750913,C56993292,POL75005082,PH99668199,AST86718648,ADJ52770904,OFF00261051,Liability,Claim event,2021-07-12,2020-08-10,Active,23528.84,33643.93,Low,46.939369,-78.003788
CLM69288247,C56635962,POL82324933,PH51886597,AST03993696,ADJ04013998,OFF74703748,Collision,Claim event,2018-12-08,2022-09-27,Pending,114185.6,51535.47,Low,45.59335,-107.317233
CLM67189559,C72843177,POL39696740,PH05467020,AST11684290,ADJ07284408,OFF37812296,Flood,Claim event,2020-05-12,2019-07-17,Closed,165539.76,136693.27,High,41.712107,-103.646858
CLM28949842,C16753008,POL53395588,PH86295146,AST52347976,ADJ46857262,OFF15252794,Liability,Claim event,2020-04-02,2018-11-22,Pending,110012.86,84388.22,High,37.954058,-119.901362
CLM46061034,C61299898,POL48582564,PH22230310,AST14666775,ADJ67926493,OFF13036313,Flood,Claim event,2025-02-20,2023-08-21,Closed,52287.62,114694.05,Low,30.830657,-113.225838
CLM89381324,C64889127,POL64070656,PH90248384,AST50194601,ADJ42691852,OFF35931287,Theft,Claim event,2021-09-21,2022-10-11,Active,187957.96,55304.22,Medium,36.176026,-103.643561
CLM25609591,C08061787,POL00773463,PH57119771,AST33810196,ADJ39420890,OFF88553911,Liability,Claim event,2021-08-03,2024-02-19,Active,159881.57,120845.09,Low,40.120994,-120.774213
CLM48918284,C14294344,POL19628921,PH39840170,AST84990838,ADJ72679216,OFF04472002,Collision,Claim event,2024-02-21,2018-11-23,Closed,111753.34,81102.92,High,32.812742,-73.480336
CLM03985141,C45731240,POL72494189,PH97952183,AST58491706,ADJ87481252,OFF35033793,Theft,Claim event,2021-08-17,2025-12-31,Pending,161296.36,61485.0,Low,25.600654,-83.926196
CLM02412207,C89250089,POL71530080,PH69965114,AST71400605,ADJ89745966,OFF13320353,Fire,Claim event,2024-11-04,2022-08-26,Active,39646.04,33385.37,Medium,43.993244,-72.479498
CLM11034669,C02300130,POL72553935,PH91078287,AST62914790,ADJ38451979,OFF48199827,Liability,Claim event,2025-03-14,2024-01-14,Cancelled,11177.6,89889.31,High,32.489601,-106.739795
CLM66711433,C33283780,POL89759311,PH16821109,AST01272112,ADJ41966049,OFF79308500,Liability,Claim event,2019-06-22,2022-07-22,Cancelled,130296.57,76659.52,Medium,45.317488,-102.237588
CLM34082976,C55504586,POL39028348,PH09603131,AST32538778,ADJ66219807,OFF75021392,Fire,Claim event,2021-09-04,2025-10-24,Cancelled,131265.88,48601.68,Low,32.286273,-104.619993
CLM98040932,C18467339,POL92605792,PH86632167,AST01256543,ADJ07452013,OFF66568892,Liability,Claim event,2025-11-12,2024-11-18,Cancelled,99996.15,50923.95,Low,36.183481,-96.073822
CLM14917246,C39671073,POL50040456,PH55379313,AST35223820,ADJ56897024,OFF37402171,Theft,Claim event,2021-04-11,2021-09-08,Active,190891.39,17343.56,Low,26.986844,-118.664839
CLM23034364,C60266802,POL12459631,PH50638741,AST73236056,ADJ64286606,OFF71573080,Collision,Claim event,2018-07-30,2021-06-11,Active,93996.7,149724.98,Medium,34.214851,-112.700038
CLM80153315,C18536689,POL18288856,PH80797228,AST30120285,ADJ22782105,OFF22856007,Theft,Claim event,2025-01-30,2024-06-09,Active,23918.93,105194.2,High,40.423933,-102.34404
CLM91615700,C06028673,POL59195133,PH12867786,AST34020387,ADJ09602666,OFF98430749,Liability,Claim event,2024-09-02,2025-06-30,Active,106296.7,31485.37,High,27.288849,-102.109147
CLM86291932,C39135110,POL34772523,PH24392890,AST66827703,ADJ83160361,OFF83595936,Theft,Claim event,2020-12-12,2021-01-06,Closed,172908.77,34368.32,High,41.84793,-82.056716
CLM55861185,C59603911,POL05535195,PH39648994,AST20128476,ADJ18286725,OFF30093615,Collision,Claim event,2019-04-30,2021-07-05,Cancelled,29463.55,70001.77,Medium,38.22226,-73.175302
CLM50513692,C32961390,POL78469279,PH14877518,AST83515737,ADJ88636539,OFF48775491,Theft,Claim event,2022-07-19,2024-01-04,Active,87991.04,34821.84,Low,32.409145,-87.366747
CLM21575322,C92521783,POL52797252,PH97618713,AST81841560,ADJ72707827,OFF30631993,Fire,Claim event,2019-12-14,2021-05-20,Pending,183997.28,57236.57,Medium,40.538694,-71.471536
CLM26154154,C76183084,POL38291068,PH30064732,AST24378402,ADJ65558893,OFF23373568,Theft,Claim event,2025-06-16,2023-09-30,Pending,35799.89,26504.7,High,34.001873,-78.47871
CLM74405272,C78913410,POL68349606,PH95696121,AST66815592,ADJ62305527,OFF73459256,Liability,Claim event,2022-12-30,2018-02-09,Closed,58407.62,9303.55,Medium,36.123984,-113.505193
CLM32059213,C91125804,POL90663480,PH35468899,AST10307344,ADJ88528652,OFF32146505,Theft,Claim event,2024-12-23,2022-06-12,Pending,59881.43,33487.39,High,35.763701,-78.520682
CLM69728904,C77706762,POL62289449,PH65950647,AST31839335,ADJ45699379,OFF81261015,Liability,Claim event,2018-04-20,2022-05-04,Cancelled,44779.29,61615.51,Medium,41.097304,-94.612455
CLM43884067,C77829953,POL42387267,PH33364179,AST24358071,ADJ25112621,OFF63769421,Flood,Claim event,2018-11-15,2023-07-26,Cancelled,110233.16,126495.71,Medium,36.4978,-79.599605
CLM11292159,C25175559,POL03013925,PH15648258,AST14960127,ADJ98053358,OFF89718278,Liability,Claim event,2025-01-15,2019-12-04,Closed,160003.7,83934.95,Medium,28.797338,-112.420693
CLM41273768,C22851892,POL08958000,PH11835051,AST22843534,ADJ47248712,OFF33768390,Liability,Claim event,2024-03-06,2024-08-28,Cancelled,165306.99,134960.03,Medium,42.005233,-117.786131
CLM68867225,C48954759,POL20824551,PH09853815,AST90351111,ADJ93835268,OFF74033376,Fire,Claim event,2022-09-09,2023-12-01,Pending,99155.2,34976.22,Low,38.414283,-94.917588
CLM50101436,C97930088,POL74713658,PH29966758,AST34276695,ADJ32617825,OFF66009993,Fire,Claim event,2025-04-26,2020-10-14,Cancelled,122327.7,116319.63,Low,42.596771,-112.269828
CLM34348027,C01421059,POL28854423,PH73285969,AST00897473,ADJ81588831,OFF42368247,Liability,Claim event,2023-04-29,2018-01-19,Cancelled,77273.67,53031.84,High,25.690416,-70.852404
CLM22567705,C88704333,POL43838177,PH96109258,AST05042425,ADJ39741210,OFF35465934,Flood,Claim event,2019-03-08,2018-08-01,Closed,173883.12,53842.07,Low,26.006982,-83.498176
CLM68705747,C96562580,POL61759900,PH53085114,AST87294457,ADJ18854930,OFF72831874,Flood,Claim event,2022-07-13,2018-02-27,Pending,115650.44,135860.18,Medium,41.28843,-95.882249
CLM99658362,C80135821,POL18247822,PH03403640,AST21633913,ADJ25998658,OFF26289030,Liability,Claim event,2019-12-04,2025-11-08,Pending,8228.1,102861.12,Low,28.059602,-75.137226
CLM80807049,C63739338,POL05414131,PH38560115,AST44893973,ADJ47137927,OFF14927011,Fire,Claim event,2019-10-25,2024-04-06,Cancelled,115936.86,102360.18,Medium,41.8252,-119.026724
CLM02974722,C38716961,POL66042027,PH08466822,AST13463704,ADJ98577026,OFF54149962,Liability,Claim event,2020-04-16,2020-05-11,Cancelled,71012.57,123041.85,High,31.146248,-99.343954
CLM53519613,C04639364,POL42840889,PH35098757,AST27743090,ADJ67272616,OFF07510210,Fire,Claim event,2023-03-17,2022-09-26,Cancelled,24582.06,3997.87,Medium,25.23408,-92.366402
CLM60299198,C89392808,POL35062394,PH46142481,AST57165106,ADJ28202823,OFF92717064,Theft,Claim event,2024-04-20,2020-09-19,Pending,148320.92,51431.02,High,30.573241,-69.143529
CLM52969535,C19171940,POL75442132,PH03596902,AST54066057,ADJ95785953,OFF77042632,Flood,Claim event,2019-03-20,2021-11-20,Active,16631.73,124234.37,Low,41.407198,-78.966507
CLM12596379,C37714399,POL10436693,PH90012142,AST39359459,ADJ41856192,OFF53158813,Theft,Claim event,2023-01-09,2022-01-14,Cancelled,105947.81,99929.44,Low,43.78785,-117.784962
CLM59034136,C15366450,POL17183639,PH64708598,AST44830074,ADJ34466635,OFF67028155,Fire,Claim event,2024-06-14,2018-08-06,Cancelled,144443.8,119435.95,High,34.892573,-73.783598
CLM13893794,C21829731,POL33921671,PH38927586,AST76627890,ADJ30887854,OFF27195138,Fire,Claim event,2020-11-10,2022-10-31,Active,80930.83,58778.38,Medium,40.535797,-82.577729
CLM98759156,C62309656,POL02964740,PH77325466,AST61866792,ADJ97052197,OFF54289467,Flood,Claim event,2024-04-24,2021-04-09,Closed,24560.95,100302.03,Low,43.827037,-96.573309
CLM63943092,C05409097,POL24278798,PH35763629,AST87918168,ADJ98386925,OFF98511345,Fire,Claim event,2024-09-29,2019-01-11,Closed,11677.98,122673.57,Low,30.498654,-113.477401
CLM72156709,C15153319,POL99635824,PH84592694,AST73502277,ADJ54279746,OFF39152970,Flood,Claim event,2021-04-14,2020-08-02,Active,29076.12,88171.9,Medium,36.097858,-80.672084
CLM56177560,C25992462,POL80200867,PH92407588,AST93645502,ADJ64529737,OFF42023298,Fire,Claim event,2023-08-25,2025-03-12,Closed,82001.6,123871.02,Low,33.018138,-92.318366
CLM69246847,C89196580,POL14598887,PH58755817,AST90518919,ADJ33787207,OFF03223169,Fire,Claim event,2020-02-06,2023-05-03,Cancelled,23479.94,126033.78,Medium,41.20074,-89.522259
CLM48618468,C13332308,POL52158263,PH34745020,AST29107130,ADJ60438670,OFF67605701,Theft,Claim event,2019-03-11,2018-04-06,Active,90103.8,56642.92,High,40.386817,-108.083732
CLM46254753,C54641560,POL46229324,PH29679371,AST22452908,ADJ89129572,OFF73987478,Liability,Claim event,2025-11-20,2020-04-07,Closed,49990.73,49907.59,Low,28.022168,-103.684866
CLM94471298,C65330294,POL70317237,PH65950647,AST37016111,ADJ16995791,OFF08845904,Theft,Claim event,2022-07-01,2021-11-24,Active,109087.81,64777.99,Medium,44.039646,-118.861969
CLM27317061,C45466668,POL47898310,PH36031657,AST27739671,ADJ49149033,OFF16343291,Collision,Claim event,2020-01-10,2018-12-13,Cancelled,33139.68,20830.12,High,27.181129,-111.060787
CLM32033933,C29044505,POL36644355,PH01435785,AST42987583,ADJ22774286,OFF65283373,Theft,Claim event,2025-06-26,2019-05-21,Pending,155062.54,61187.24,Low,43.53008,-122.308625
CLM04592351,C00205201,POL58238114,PH67816907,AST50392755,ADJ06521932,OFF53916669,Liability,Claim event,2020-01-16,2024-03-20,Cancelled,163834.74,131913.96,High,46.24502,-76.783336
CLM81324837,C02646550,POL25150678,PH86907968,AST74114120,ADJ17689151,OFF07310607,Liability,Claim event,2021-03-22,2019-02-11,Active,4077.72,47302.4,Low,26.281831,-91.150909
CLM63713790,C76371099,POL53944791,PH74493942,AST55972560,ADJ66348545,OFF10392496,Liability,Claim event,2022-01-17,2024-10-18,Pending,115545.6,138441.48,Medium,36.785867,-107.967213
CLM20706719,C55820564,POL76604319,PH98276585,AST54508651,ADJ24388926,OFF21617020,Liability,Claim event,2024-08-19,2021-08-27,Active,38137.98,84504.96,High,40.241232,-90.874684
CLM05632482,C93048695,POL54384420,PH69011326,AST95548505,ADJ41659328,OFF79147273,Collision,Claim event,2024-06-15,2019-12-22,Cancelled,162616.76,128855.14,High,27.97814,-96.363502
CLM69666881,C91411072,POL86727002,PH82326770,AST52948525,ADJ97346601,OFF08137950,Fire,Claim event,2025-05-14,2025-12-02,Cancelled,92870.57,139449.11,High,28.454963,-69.607132
CLM35918923,C72754013,POL00162124,PH74991341,AST03984685,ADJ67959417,OFF10400273,Liability,Claim event,2020-11-16,2022-06-04,Closed,130320.6,115709.15,Medium,41.50298,-120.98981
CLM02272422,C15951339,POL10300910,PH63004586,AST37742820,ADJ15649930,OFF69858587,Flood,Claim event,2022-04-18,2024-11-04,Closed,57275.45,90211.79,Medium,42.727837,-90.843514
CLM73217298,C58518572,POL25231678,PH57859485,AST53481371,ADJ44258639,OFF95214734,Flood,Claim event,2022-04-12,2024-05-15,Pending,92112.01,130920.1,Low,44.211701,-94.271442
CLM07512089,C89341555,POL18551197,PH38990590,AST73425747,ADJ91108324,OFF65634364,Fire,Claim event,2021-11-03,2022-02-22,Active,114288.28,149026.17,Medium,43.77901,-97.348411
CLM06871959,C15315008,POL57991118,PH63782744,AST22906569,ADJ54395127,OFF81233150,Fire,Claim event,2022-12-21,2024-02-05,Pending,94603.31,117903.63,Low,34.948327,-105.660361
CLM57101154,C69380319,POL06924734,PH94433436,AST00294588,ADJ38070477,OFF98424754,Liability,Claim event,2018-10-22,2025-01-17,Closed,145095.64,85411.15,Low,28.408697,-114.124137
CLM83340217,C26087907,POL56097602,PH53063924,AST82484264,ADJ17391010,OFF75632821,Collision,Claim event,2018-12-09,2024-02-27,Pending,190788.96,4317.24,Medium,39.952063,-96.27969
CLM15293038,C12485115,POL40469623,PH88808821,AST49192720,ADJ92660723,OFF19864197,Liability,Claim event,2023-09-28,2021-01-29,Active,68752.33,140084.57,Low,33.429834,-88.639097
CLM28418428,C19989036,POL17798533,PH14274495,AST54072977,ADJ31561912,OFF99748636,Flood,Claim event,2021-05-21,2023-02-20,Active,140589.33,12790.09,High,26.971907,-118.68738
CLM97793464,C65944181,POL29850523,PH66181841,AST89417865,ADJ00457321,OFF36154382,Collision,Claim event,2019-07-15,2023-04-23,Pending,17388.19,16786.53,High,40.900883,-122.936279
CLM98600543,C48146674,POL78207981,PH22561936,AST03529625,ADJ82575061,OFF05966972,Flood,Claim event,2020-02-13,2018-11-13,Cancelled,148058.34,82828.85,Low,43.644953,-73.391371
CLM18008794,C71050034,POL53584665,PH95777168,AST26247649,ADJ47528391,OFF80624359,Collision,Claim event,2021-03-18,2023-10-18,Closed,5878.0,109325.96,Low,33.709358,-119.520841
CLM09971970,C32973917,POL73808142,PH96167670,AST17021668,ADJ27088942,OFF75681098,Theft,Claim event,2022-04-24,2020-08-09,Closed,153727.84,113950.85,High,47.853202,-99.74662
CLM72086298,C57489194,POL24380185,PH16993208,AST14404790,ADJ85928991,OFF76799461,Flood,Claim event,2021-05-06,2023-11-02,Active,165464.75,117792.51,Low,43.981346,-106.514973
CLM09083930,C81236015,POL76953278,PH11124426,AST29308220,ADJ54639722,OFF06492077,Collision,Claim event,2024-07-05,2021-02-25,Active,170523.22,133284.7,Low,30.324667,-120.258897
CLM91621295,C18529809,POL99180591,PH18566403,AST79164218,ADJ36029270,OFF59512552,Flood,Claim event,2023-11-12,2019-03-11,Closed,137513.47,31250.05,High,26.922966,-78.546861
CLM24639036,C69017534,POL10005275,PH92888978,AST45895991,ADJ78241270,OFF36752542,Fire,Claim event,2025-04-19,2018-08-13,Pending,138843.99,27114.36,High,45.156191,-115.181462
CLM57429151,C60473707,POL89999070,PH47820909,AST60250236,ADJ39928891,OFF10471576,Collision,Claim event,2020-08-19,2023-10-28,Closed,38492.19,22674.28,Medium,32.06665,-68.913426
CLM50036670,C52755743,POL77917470,PH12859174,AST97240487,ADJ21702692,OFF08657225,Liability,Claim event,2018-08-20,2023-04-22,Pending,100240.05,100664.32,Low,28.979986,-120.622615
CLM37080920,C76641947,POL80788165,PH80332417,AST41907802,ADJ05773726,OFF67510906,Liability,Claim event,2020-05-18,2023-06-21,Closed,103350.5,68559.48,High,43.473421,-73.291547
CLM45147293,C59245424,POL39919838,PH56296044,AST82653269,ADJ00038105,OFF52344428,Liability,Claim event,2020-05-04,2024-07-01,Active,23847.59,101973.08,Low,43.926012,-77.922071
CLM78472263,C34312814,POL94860334,PH09403047,AST83181733,ADJ26927602,OFF70287546,Theft,Claim event,2022-03-05,2022-03-14,Pending,138136.61,72520.21,Low,33.25037,-83.232168
CLM78099462,C31393566,POL91457882,PH50203959,AST73105050,ADJ91711933,OFF68971637,Fire,Claim event,2020-10-24,2020-09-27,Cancelled,151348.68,69222.98,Medium,44.923737,-119.926815
CLM67445071,C10873387,POL32037790,PH25444784,AST00858062,ADJ53310853,OFF17814444,Liability,Claim event,2023-09-05,2023-04-10,Active,26205.35,69750.4,Medium,31.137687,-95.361864
CLM42767022,C79988331,POL17652373,PH38918073,AST87533415,ADJ01587107,OFF87007095,Liability,Claim event,2024-10-11,2019-07-08,Closed,36387.08,86870.93,High,42.373766,-84.961927
CLM50595507,C06196456,POL41368299,PH96799530,AST12017727,ADJ41041176,OFF62377424,Liability,Claim event,2021-06-01,2018-05-05,Pending,165306.66,3954.35,Low,33.997217,-110.687022
CLM54910299,C59003497,POL93890126,PH69041370,AST55322169,ADJ04959229,OFF07366192,Collision,Claim event,2024-01-08,2019-04-30,Closed,77940.05,47543.32,Medium,35.401213,-95.303763
CLM00887084,C35150373,POL55049138,PH62943467,AST44367801,ADJ72542079,OFF98196342,Collision,Claim event,2020-07-12,2022-03-25,Active,133247.8,102030.9,Low,29.775751,-118.263391
CLM74574692,C95162717,POL64108223,PH66375101,AST35801516,ADJ75462922,OFF23890252,Flood,Claim event,2023-02-19,2022-02-18,Cancelled,143658.72,145070.66,Medium,47.136495,-103.518103
CLM88783372,C21503413,POL00066473,PH15650118,AST15134234,ADJ77916704,OFF90861822,Liability,Claim event,2021-12-19,2020-06-02,Closed,8364.65,110999.08,Medium,40.899787,-94.81332
CLM20288002,C59510388,POL94690781,PH22671766,AST94317185,ADJ29569457,OFF94362487,Fire,Claim event,2018-06-25,2021-05-21,Closed,110820.88,22305.68,High,39.135719,-90.986053
CLM39121650,C37986308,POL27477432,PH47518445,AST35501638,ADJ94748256,OFF73521439,Liability,Claim event,2021-04-30,2021-09-26,Cancelled,108299.0,91649.0,Medium,29.090323,-69.022657
CLM03763589,C75122218,POL08707118,PH53292423,AST18024903,ADJ61893095,OFF07863897,Fire,Claim event,2022-05-16,2023-10-20,Pending,44170.36,49564.49,High,47.894579,-116.961136
CLM45108191,C54164701,POL63162630,PH20199148,AST33197908,ADJ65441903,OFF93031323,Collision,Claim event,2022-09-25,2021-09-26,Cancelled,142791.1,75381.79,Low,30.705051,-104.936456
CLM28618451,C39208238,POL28999141,PH88444530,AST12956887,ADJ24529599,OFF06612163,Theft,Claim event,2021-06-21,2020-03-12,Closed,79655.81,82544.9,Medium,32.994858,-122.63871
CLM97462044,C65089968,POL43746516,PH12261417,AST83222630,ADJ38591869,OFF42380417,Collision,Claim event,2025-03-10,2018-01-19,Active,14283.61,43813.81,High,25.248405,-86.744806
CLM18224626,C41629237,POL98728411,PH02323352,AST96189922,ADJ21818980,OFF94191949,Flood,Claim event,2020-03-10,2025-01-27,Cancelled,27815.61,131341.44,Low,31.179931,-72.821481
CLM38910151,C49077547,POL22819166,PH24445699,AST97492293,ADJ76534672,OFF92707704,Flood,Claim event,2019-03-15,2019-08-11,Active,193941.94,39342.42,Low,45.265135,-95.733013
CLM23896234,C22412916,POL25985679,PH37448318,AST29114061,ADJ63071001,OFF18477754,Liability,Claim event,2022-12-04,2022-07-05,Closed,14060.52,39881.26,High,40.131183,-73.189473
CLM85359805,C40933806,POL43797940,PH27671498,AST17371596,ADJ24831876,OFF13816355,Fire,Claim event,2022-09-29,2019-06-11,Closed,104788.54,68033.14,Low,42.516407,-123.977361
CLM27474678,C32013083,POL87197599,PH83502894,AST91910715,ADJ36924755,OFF67832610,Fire,Claim event,2023-04-30,2025-08-20,Pending,86718.14,117170.5,High,43.32001,-123.165332
CLM69523217,C46646274,POL07158097,PH06106520,AST23556637,ADJ58424670,OFF34158675,Theft,Claim event,2023-03-30,2023-03-12,Cancelled,3748.17,139932.91,Low,27.705343,-77.059996
CLM24433958,C76027914,POL27674652,PH49746103,AST21504569,ADJ83801830,OFF28660214,Theft,Claim event,2023-11-05,2025-11-06,Closed,2447.52,149511.37,Medium,31.293508,-83.134804
CLM12522659,C83074668,POL81981099,PH99467259,AST37477947,ADJ97046481,OFF24141802,Flood,Claim event,2024-07-30,2021-10-23,Closed,95703.86,108870.8,Medium,33.036748,-78.838433
CLM61290345,C14654213,POL88541460,PH63715734,AST24528862,ADJ67077476,OFF57686486,Flood,Claim event,2018-08-03,2020-02-08,Closed,146773.01,136112.99,Medium,41.059078,-120.96631
CLM72448999,C72361045,POL78007029,PH53212136,AST89520099,ADJ76816102,OFF83745032,Collision,Claim event,2019-08-25,2019-10-07,Cancelled,77455.32,32748.69,High,33.933676,-118.204725
