office_id,name,office_type,address,city,state,zip_code,latitude,longitude,timezone,phone,adjuster_capacity,has_siu_unit
OFF94902596,Office 1627,Branch,820 Main St,Seattle,TX,75504,36.736254,-89.781105,EST,555-1004,62,False
OFF21318998,Office 1628,HQ,294 Main St,Austin,IL,79431,44.381833,-92.414703,CST,555-8788,124,True
OFF56834963,Office 1629,HQ,164 Main St,Chicago,NY,75122,29.361971,-95.638805,PST,555-3473,30,True
OFF62159766,Office 1630,Regional,303 Main St,Chicago,IL,79470,33.523501,-123.824191,CST,555-8362,56,True
OFF57532849,Office 1631,Regional,594 Main St,Miami,IL,78083,40.127881,-112.978744,PST,555-2208,14,True
OFF18146533,Office 1632,Regional,555 Main St,Chicago,NY,78842,45.916179,-104.648208,EST,555-6328,80,False
OFF14256553,Office 1633,Regional,117 Main St,Chicago,NY,78238,28.43263,-100.43526,CST,555-4815,117,True
OFF53077211,Office 1634,Branch,497 Main St,Seattle,FL,77599,35.020102,-118.314991,CST,555-3334,116,False
OFF38559219,Office 1635,Regional,623 Main St,Austin,IL,77042,37.196347,-103.679088,PST,555-1021,64,True
OFF99531684,Office 1636,Regional,575 Main St,Dallas,FL,76471,35.496208,-111.048554,EST,555-9765,130,False
OFF52691036,Office 1637,Regional,651 Main St,Dallas,TX,75083,35.919618,-71.655303,EST,555-3653,81,False
OFF01901857,Office 1638,Branch,620 Main St,Miami,FL,76735,38.869671,-81.641606,PST,555-2090,117,False
OFF82525290,Office 1639,Regional,618 Main St,Chicago,NY,75518,32.699933,-123.900847,PST,555-6409,45,False
OFF51742335,Office 1640,Regional,564 Main St,Dallas,IL,77783,43.374859,-118.693338,EST,555-1553,85,True
OFF02928034,Office 1641,HQ,836 Main St,Miami,IL,78850,33.833295,-82.603455,EST,555-2119,120,True
OFF39542436,Office 1642,Regional,838 Main St,San Jose,IL,78973,42.678916,-90.357788,PST,555-4375,115,False
OFF39703982,Office 1643,Regional,513 Main St,Seattle,MA,76556,45.265409,-121.826917,EST,555-2923,133,True
OFF50038256,Office 1644,HQ,803 Main St,San Jose,TX,78382,45.35951,-107.148069,CST,555-6941,78,True
OFF44458242,Office 1645,Branch,827 Main St,Dallas,IL,77093,44.422027,-88.597215,PST,555-3089,140,False
OFF35431400,Office 1646,Regional,107 Main St,San Jose,FL,75230,41.747865,-90.238915,EST,555-8997,98,False
OFF37634619,Office 1647,HQ,778 Main St,Boston,TX,75399,43.730837,-103.35816,EST,555-6091,10,False
OFF60635157,Office 1648,HQ,852 Main St,Seattle,CA,75011,32.16944,-122.345838,PST,555-6523,38,False
OFF80100399,Office 1649,Regional,830 Main St,Dallas,FL,78697,47.810295,-112.732216,CST,555-2248,128,False
OFF87110302,Office 1650,Regional,777 Main St,San Jose,CA,77691,34.771954,-108.652031,EST,555-9177,83,False
OFF03026728,Office 1651,Regional,191 Main St,Miami,FL,79617,26.18276,-97.015459,CST,555-1078,122,False
OFF58684098,Office 1652,Regional,584 Main St,Miami,NY,76764,45.743376,-78.636428,PST,555-6629,136,False
OFF03312028,Office 1653,Regional,672 Main St,Chicago,WA,79500,32.046873,-93.937421,CST,555-3534,125,False
OFF81716094,Office 1654,HQ,571 Main St,Chicago,FL,78138,40.175053,-88.774415,EST,555-3122,126,False
OFF76735125,Office 1655,HQ,277 Main St,Austin,TX,77055,32.170756,-113.550016,PST,555-2825,38,False
OFF16441721,Office 1656,Branch,817 Main St,Dallas,FL,76102,41.395032,-82.882022,EST,555-9488,39,False
OFF97493689,Office 1657,Regional,668 Main St,Boston,IL,75301,28.873186,-88.843124,PST,555-5254,16,True
OFF57358531,Office 1658,HQ,950 Main St,Austin,NY,76261,31.352792,-72.193814,PST,555-4354,81,False
OFF66993311,Office 1659,Branch,157 Main St,Austin,WA,78882,35.866547,-98.027364,EST,555-9277,70,True
OFF84366431,Office 1660,HQ,926 Main St,Chicago,NY,79919,27.048234,-112.557985,CST,555-1671,91,True
OFF31657372,Office 1661,HQ,714 Main St,San Jose,CA,79008,25.859612,-77.534503,CST,555-9139,31,True
OFF46203359,Office 1662,Branch,256 Main St,Chicago,FL,79022,33.741518,-82.075498,PST,555-2189,52,True
OFF15179267,Office 1663,Branch,910 Main St,Miami,NY,75144,32.394876,-119.642373,PST,555-5316,146,True
OFF66720163,Office 1664,Regional,398 Main St,Dallas,MA,78738,25.628849,-73.96161,PST,555-1082,108,True
OFF46670109,Office 1665,Branch,304 Main St,Austin,FL,77770,46.938541,-84.431759,PST,555-3669,36,True
OFF79453587,Office 1666,Regional,240 Main St,San Jose,CA,77190,25.717384,-86.580809,PST,555-1765,110,False
OFF77013628,Office 1667,Branch,235 Main St,Dallas,MA,77025,38.968376,-120.662995,CST,555-3918,49,False
OFF18725876,Office 1668,Branch,536 Main St,Austin,IL,79813,25.441872,-100.029929,EST,555-2376,90,True
OFF17977531,Office 1669,Regional,809 Main St,Chicago,CA,77397,33.749696,-77.704302,PST,555-9628,24,False
OFF97528509,Office 1670,Regional,633 Main St,Seattle,MA,75843,31.063669,-83.129234,PST,555-2727,77,True
OFF89113865,Office 1671,HQ,702 Main St,Austin,WA,76643,47.494865,-100.343309,CST,555-4871,74,True
OFF05906113,Office 1672,Branch,906 Main St,Miami,WA,76867,35.838687,-110.910284,EST,555-2254,10,False
OFF42678590,Office 1673,HQ,890 Main St,Chicago,NY,79039,26.989964,-73.768708,CST,555-3226,67,False
OFF55454900,Office 1674,Branch,191 Main St,Boston,IL,75866,41.080179,-73.354409,PST,555-8469,55,True
OFF25798155,Office 1675,Regional,706 Main St,Seattle,MA,77095,30.096885,-110.653389,PST,555-3986,27,True
OFF88121352,Office 1676,Regional,655 Main St,Austin,CA,79408,46.795718,-100.415314,PST,555-2180,121,True
OFF00499127,Office 1677,HQ,437 Main St,Dallas,MA,78930,26.548352,-98.514036,CST,555-5436,109,False
OFF81549168,Office 1678,Branch,369 Main St,Boston,IL,79933,25.451821,-121.891102,PST,555-6079,26,False
OFF94272988,Office 1679,Regional,609 Main St,San Jose,TX,77101,36.823071,-90.410147,CST,555-9383,35,False
OFF18141667,Office 1680,Branch,975 Main St,Boston,NY,78045,35.10174,-114.739856,EST,555-6484,117,False
OFF80957870,Office 1681,HQ,434 Main St,Dallas,WA,75410,25.28507,-82.42841,PST,555-7166,120,True
OFF11275017,Office 1682,Branch,439 Main St,Austin,CA,79247,30.36199,-110.430838,CST,555-3271,144,False
OFF27404854,Office 1683,Branch,872 Main St,Dallas,WA,77178,40.328914,-95.209399,CST,555-2814,22,False
OFF65922505,Office 1684,Branch,266 Main St,Boston,MA,77793,45.349577,-76.364121,EST,555-3662,60,True
OFF59987965,Office 1685,Regional,613 Main St,Austin,IL,78626,26.368772,-71.960668,EST,555-7924,111,False
OFF60751237,Office 1686,Regional,737 Main St,Austin,CA,78655,35.275059,-76.606872,PST,555-9737,124,False
OFF55483479,Office 1687,Regional,635 Main St,Seattle,MA,78564,46.078572,-68.361717,EST,555-2681,146,True
OFF21828452,Office 1688,Branch,463 Main St,San Jose,FL,75222,37.187402,-74.841775,PST,555-9380,88,True
OFF98367285,Office 1689,HQ,279 Main St,Seattle,TX,77356,34.27992,-82.214769,EST,555-5493,28,False
OFF44209643,Office 1690,Regional,471 Main St,San Jose,FL,79790,27.658461,-100.462362,CST,555-9263,33,False
OFF16755064,Office 1691,HQ,867 Main St,Boston,CA,75293,27.952166,-110.077979,EST,555-5082,124,True
OFF86018443,Office 1692,Branch,732 Main St,Seattle,IL,77823,34.154836,-119.918014,CST,555-8625,48,False
OFF09655025,Office 1693,HQ,699 Main St,Seattle,TX,76639,36.052037,-72.77788,PST,555-7294,47,False
OFF04018956,Office 1694,Regional,813 Main St,San Jose,CA,78571,39.460794,-102.979451,EST,555-7943,136,False
OFF79829188,Office 1695,Branch,657 Main St,Miami,IL,78292,37.859156,-82.531255,CST,555-3307,135,True
OFF14918234,Office 1696,Branch,395 Main St,Austin,IL,75407,33.327007,-83.666705,EST,555-4987,139,False
OFF80481163,Office 1697,Branch,663 Main St,Austin,CA,76835,28.005582,-105.462482,EST,555-6276,127,False
OFF43190062,Office 1698,HQ,471 Main St,San Jose,IL,75020,35.813114,-81.759489,CST,555-6893,26,False
OFF94587981,Office 1699,HQ,911 Main St,Austin,IL,79414,43.901178,-115.985644,PST,555-7190,27,False
OFF54267654,Office 1700,Branch,823 Main St,Boston,CA,75556,47.730407,-83.097063,PST,555-4671,62,False
OFF05141704,Office 1701,Branch,767 Main St,Boston,WA,78828,39.008797,-107.925263,EST,555-6123,16,False
OFF83100667,Office 1702,HQ,381 Main St,Austin,CA,77818,41.803466,-101.113913,PST,555-9176,145,True
OFF38036676,Office 1703,Regional,431 Main St,Chicago,WA,78984,45.702898,-76.368678,CST,555-9971,81,True
OFF23202038,Office 1704,HQ,437 Main St,San Jose,TX,78589,32.512932,-109.620342,EST,555-5923,93,False
OFF31593461,Office 1705,Branch,471 Main St,San Jose,WA,76607,27.998023,-76.966989,CST,555-4631,86,False
OFF40975508,Office 1706,Branch,302 Main St,Austin,WA,75852,42.38336,-71.369655,PST,555-2340,147,True
OFF30041377,Office 1707,HQ,618 Main St,Austin,CA,79280,42.579945,-69.977148,CST,555-7378,144,False
OFF05787860,Office 1708,Regional,130 Main St,Chicago,IL,78315,37.347077,-88.783823,EST,555-3804,103,True
OFF90791837,Office 1709,Regional,536 Main St,Seattle,IL,78203,28.844358,-112.864497,PST,555-7900,94,True
OFF58992959,Office 1710,Branch,486 Main St,Boston,TX,75647,36.792239,-101.367842,PST,555-7351,147,True
OFF88013088,Office 1711,HQ,253 Main St,Dallas,MA,76313,34.087387,-87.155801,PST,555-3328,112,True
OFF40905495,Office 1712,Regional,905 Main St,San Jose,FL,77370,26.748275,-82.754319,CST,555-3390,78,False
OFF12111676,Office 1713,Branch,171 Main St,San Jose,CA,76483,32.258488,-99.370343,EST,555-5869,100,True
OFF12104911,Office 1714,Regional,759 Main St,Austin,TX,75945,40.833513,-79.767671,CST,555-4413,39,True
OFF01337833,Office 1715,Regional,294 Main St,Boston,WA,79955,31.156448,-80.941947,CST,555-6707,137,False
OFF39760632,Office 1716,Regional,498 Main St,Boston,FL,78825,39.465176,-112.460771,EST,555-2407,57,True
OFF59618039,Office 1717,Branch,728 Main St,Seattle,IL,77497,46.0461,-85.158695,CST,555-1544,122,True
OFF66927176,Office 1718,HQ,891 Main St,Seattle,MA,78921,47.717438,-101.663316,CST,555-9793,134,True
OFF47196830,Office 1719,Regional,504 Main St,Miami,WA,75883,47.178213,-91.77038,EST,555-2364,132,False
OFF83348600,Office 1720,Branch,509 Main St,Seattle,WA,76206,42.788273,-77.660369,EST,555-5545,81,True
OFF79070898,Office 1721,HQ,269 Main St,Austin,IL,75957,38.245322,-101.630201,CST,555-6111,99,True
OFF92274332,Office 1722,Regional,412 Main St,Boston,FL,79403,41.583734,-95.667339,CST,555-6553,25,True
OFF55252384,Office 1723,Regional,103 Main St,Dallas,MA,76635,44.428736,-74.414346,CST,555-6159,96,False
OFF89641446,Office 1724,Branch,846 Main St,Austin,FL,79541,45.336343,-86.013111,EST,555-9263,71,True
OFF23643377,Office 1725,Branch,453 Main St,Chicago,MA,76143,28.964015,-97.138945,CST,555-2787,98,True
OFF11821445,Office 1726,Regional,477 Main St,Austin,TX,79502,40.741152,-102.060303,CST,555-1975,119,True
OFF07394986,Office 1727,Regional,473 Main St,Austin,IL,76173,40.079446,-78.462019,PST,555-1489,50,True
OFF77293712,Office 1728,HQ,393 Main St,Austin,WA,77315,45.30278,-70.744691,PST,555-5897,102,False
OFF24197664,Office 1729,Branch,467 Main St,Seattle,MA,75339,30.300361,-110.979733,CST,555-3334,12,True
OFF33837927,Office 1730,Branch,307 Main St,Miami,NY,77085,47.18124,-107.855644,PST,555-6659,86,False
OFF68958877,Office 1731,HQ,595 Main St,Seattle,NY,76734,42.104518,-87.711982,CST,555-3319,120,True
OFF71812605,Office 1732,HQ,352 Main St,Dallas,NY,77105,46.897843,-73.951429,PST,555-8400,81,True
OFF03455076,Office 1733,Branch,966 Main St,Seattle,FL,75498,36.561417,-72.98356,PST,555-4186,145,True
OFF65586986,Office 1734,HQ,965 Main St,Austin,WA,75701,32.554156,-76.372198,PST,555-6606,28,True
OFF68494505,Office 1735,HQ,327 Main St,Chicago,CA,79625,33.851636,-76.763251,CST,555-3953,81,True
OFF87991256,Office 1736,HQ,899 Main St,Miami,FL,79362,31.539743,-121.750889,PST,555-1108,59,False
OFF98995705,Office 1737,HQ,481 Main St,Chicago,CA,75382,33.095439,-96.070149,PST,555-5020,91,True
OFF67995665,Office 1738,Regional,237 Main St,Dallas,IL,76122,44.931478,-85.769446,EST,555-4130,25,True
OFF29894571,Office 1739,Branch,234 Main St,Austin,MA,78314,28.279914,-107.083241,PST,555-7866,71,False
OFF78556021,Office 1740,HQ,450 Main St,Chicago,NY,77142,33.936148,-101.553897,EST,555-1698,63,True
OFF82284279,Office 1741,HQ,917 Main St,Boston,FL,75486,31.749633,-103.137815,EST,555-1105,44,False
OFF96012551,Office 1742,Branch,495 Main St,San Jose,IL,79219,40.784565,-90.228338,EST,555-3725,91,True
OFF55848392,Office 1743,Regional,653 Main St,Boston,CA,76482,46.903371,-94.988447,EST,555-2336,124,True
OFF80680362,Office 1744,Regional,523 Main St,Dallas,NY,79101,40.602687,-91.071585,PST,555-3440,47,True
OFF95413054,Office 1745,Branch,972 Main St,Seattle,TX,79882,33.885349,-95.229273,CST,555-3470,12,False
OFF00568697,Office 1746,HQ,668 Main St,Seattle,IL,79442,33.580985,-115.541962,EST,555-3558,35,True
OFF30629738,Office 1747,HQ,575 Main St,San Jose,TX,78790,41.18902,-112.365874,EST,555-2846,91,False
OFF80308582,Office 1748,Regional,762 Main St,San Jose,WA,79346,46.053507,-103.083325,PST,555-8282,136,False
OFF57834266,Office 1749,Branch,520 Main St,San Jose,TX,78162,35.30554,-81.578082,PST,555-6179,131,False
OFF20891490,Office 1750,Regional,682 Main St,San Jose,MA,75480,27.965475,-105.147132,CST,555-4051,40,False
OFF05409269,Office 1751,Regional,774 Main St,Dallas,NY,75913,25.414603,-95.221765,PST,555-3979,78,False
OFF75551040,Office 1752,HQ,494 Main St,Boston,FL,78868,47.661918,-92.976109,EST,555-4087,38,False
OFF17537894,Office 1753,Branch,247 Main St,Seattle,WA,79961,25.880215,-94.076072,EST,555-9032,24,False
OFF42773145,Office 1754,HQ,475 Main St,San Jose,FL,77567,40.011225,-93.882923,EST,555-8273,93,True
OFF09926447,Office 1755,HQ,376 Main St,San Jose,NY,75749,27.856812,-111.672742,EST,555-8478,51,True
OFF13107565,Office 1756,Regional,235 Main St,Dallas,WA,79224,33.312017,-82.786629,PST,555-5769,113,True
OFF89509308,Office 1757,Branch,708 Main St,Austin,NY,75830,28.000989,-68.923336,PST,555-8565,106,True
OFF63681960,Office 1758,Branch,237 Main St,Boston,IL,76354,42.172869,-123.643318,CST,555-3682,133,False
OFF66613356,Office 1759,Branch,930 Main St,Seattle,NY,76223,36.545579,-97.264916,PST,555-9779,106,True
OFF62551666,Office 1760,Regional,453 Main St,Chicago,TX,77297,34.338671,-93.395288,PST,555-3982,72,True
OFF42927649,Office 1761,HQ,908 Main St,Austin,IL,77433,25.23139,-83.342039,CST,555-6379,94,False
OFF77602408,Office 1762,HQ,133 Main St,Dallas,IL,78803,37.072449,-110.667476,PST,555-2013,87,True
OFF93051171,Office 1763,Branch,925 Main St,San Jose,WA,78006,44.283815,-88.044069,CST,555-9400,103,True
OFF90755644,Office 1764,Branch,563 Main St,San Jose,CA,78392,43.024561,-97.595508,CST,555-4053,100,True
OFF15833722,Office 1765,HQ,858 Main St,Dallas,IL,79766,27.412694,-114.657789,PST,555-7189,107,False
OFF41503329,Office 1766,Regional,382 Main St,San Jose,FL,79433,36.742124,-77.716069,PST,555-7792,130,False
OFF83458842,Office 1767,HQ,791 Main St,Miami,NY,75611,27.224531,-110.670715,CST,555-7926,137,True
OFF93259937,Office 1768,Branch,237 Main St,Chicago,WA,77461,47.005238,-89.651274,CST,555-7961,90,False
OFF14032715,Office 1769,Regional,718 Main St,Seattle,TX,76810,46.599296,-96.845158,EST,555-7155,27,False
OFF65991273,Office 1770,HQ,448 Main St,Austin,IL,77352,28.117137,-106.57815,EST,555-6651,135,True
OFF87057346,Office 1771,Branch,791 Main St,San Jose,CA,76947,30.931281,-74.061579,PST,555-7572,122,True
OFF42552977,Office 1772,Regional,978 Main St,Miami,NY,79264,43.525673,-71.076763,CST,555-3833,15,True
OFF65459359,Office 1773,HQ,163 Main St,San Jose,WA,75125,46.642012,-90.302507,PST,555-2024,135,True
OFF21718330,Office 1774,Regional,810 Main St,Miami,WA,79462,40.664526,-99.644587,PST,555-5355,137,False
OFF68875301,Office 1775,HQ,493 Main St,Chicago,MA,77574,35.440923,-117.958573,EST,555-2307,15,True
OFF26605766,Office 1776,Branch,795 Main St,Boston,FL,78160,45.814927,-74.871939,CST,555-2379,141,True
OFF28157712,Office 1777,Regional,107 Main St,Seattle,TX,75208,26.844503,-89.248108,PST,555-9288,116,True
OFF56295787,Office 1778,Branch,566 Main St,Dallas,NY,77906,38.074482,-96.601493,CST,555-9550,147,True
OFF56843444,Office 1779,HQ,423 Main St,Austin,CA,75478,35.869306,-100.511846,PST,555-6960,135,False
OFF99739472,Office 1780,Branch,526 Main St,Dallas,IL,76296,36.652619,-110.397615,PST,555-3770,142,True
OFF46958360,Office 1781,Branch,522 Main St,Seattle,FL,77342,35.868087,-101.853064,PST,555-5322,110,False
OFF96148581,Office 1782,Regional,569 Main St,Chicago,MA,77652,40.740345,-68.920982,EST,555-5490,18,True
OFF18939764,Office 1783,HQ,159 Main St,San Jose,TX,76665,36.887994,-77.64242,CST,555-7895,98,True
OFF08394851,Office 1784,Regional,341 Main St,Boston,NY,76220,25.774134,-77.325703,EST,555-4139,42,False
OFF63201644,Office 1785,Branch,646 Main St,Dallas,TX,75788,38.027916,-121.671719,EST,555-4340,18,True
OFF48536694,Office 1786,Branch,285 Main St,Miami,NY,78479,28.050109,-112.962223,PST,555-8239,112,True
OFF28238962,Office 1787,Regional,808 Main St,Seattle,WA,76218,45.495495,-120.698374,CST,555-2868,29,False
OFF05280117,Office 1788,Regional,995 Main St,Miami,IL,78077,40.413964,-79.301853,CST,555-5798,67,False
OFF92508898,Office 1789,HQ,111 Main St,Austin,TX,77472,27.828262,-72.226878,EST,555-3045,140,False
OFF91217947,Office 1790,Branch,273 Main St,Austin,NY,79233,47.894174,-97.364446,CST,555-9502,132,True
OFF64349569,Office 1791,HQ,740 Main St,Miami,FL,78912,33.0669,-120.000149,PST,555-4757,96,False
OFF33640740,Office 1792,Branch,807 Main St,Dallas,IL,78466,29.364811,-88.378178,PST,555-3895,71,False
OFF06839276,Office 1793,Regional,275 Main St,Boston,MA,76173,30.053602,-123.687776,EST,555-1631,53,True
OFF83144977,Office 1794,Branch,460 Main St,San Jose,MA,76126,39.758369,-90.470877,CST,555-4485,84,True
OFF45615419,Office 1795,Regional,884 Main St,Boston,CA,78501,28.639725,-103.745319,CST,555-7436,35,True
OFF31558812,Office 1796,Regional,654 Main St,Chicago,TX,75098,26.897874,-78.701306,EST,555-8861,51,True
OFF84724181,Office 1797,Branch,842 Main St,Chicago,TX,75081,26.876567,-87.781157,EST,555-9809,29,False
OFF89503556,Office 1798,Regional,603 Main St,Miami,WA,79462,45.036149,-118.556742,EST,555-3898,129,True
OFF58439454,Office 1799,Branch,392 Main St,Seattle,FL,78500,33.625445,-81.88398,EST,555-2510,100,True
OFF20152257,Office 1800,HQ,915 Main St,San Jose,WA,77787,47.591778,-86.292924,EST,555-6749,23,True
OFF68423260,Office 1801,Branch,905 Main St,Dallas,TX,78688,36.244071,-79.828328,CST,555-1550,61,True
OFF43772772,Office 1802,HQ,188 Main St,Miami,IL,79593,40.410113,-105.498157,EST,555-4511,30,True
OFF03272170,Office 1803,HQ,600 Main St,Boston,CA,76166,46.782793,-100.021337,PST,555-4510,150,True
OFF54287742,Office 1804,HQ,247 Main St,Boston,NY,79743,44.668628,-69.745197,CST,555-1117,11,False
OFF28325756,Office 1805,HQ,888 Main St,Seattle,IL,78763,43.51101,-120.829098,CST,555-6383,30,True
OFF43100141,Office 1806,HQ,382 Main St,Austin,WA,77534,28.114366,-98.166997,EST,555-2401,41,False
OFF22087082,Office 1807,Regional,676 Main St,Chicago,NY,79545,36.158872,-81.626858,CST,555-4382,85,True
OFF87597175,Office 1808,HQ,213 Main St,Dallas,CA,76475,33.955144,-76.11669,EST,555-9932,30,False
OFF21179235,Office 1809,HQ,590 Main St,Seattle,NY,75314,31.064195,-116.712132,EST,555-7452,143,True
OFF95098876,Office 1810,Branch,698 Main St,Boston,WA,78012,39.02337,-119.653317,PST,555-8272,25,False
OFF78715604,Office 1811,Regional,417 Main St,Austin,WA,78727,32.477915,-69.207064,PST,555-1248,121,True
OFF93611232,Office 1812,Branch,617 Main St,Miami,FL,78831,41.047122,-71.461578,CST,555-7350,116,False
OFF10484706,Office 1813,Regional,708 Main St,Miami,MA,79516,29.706572,-82.858496,EST,555-2980,95,False
OFF98567793,Office 1814,HQ,344 Main St,Dallas,IL,77936,46.913241,-84.791987,CST,555-7844,94,False
OFF15528107,Office 1815,Branch,666 Main St,Boston,TX,78507,44.924111,-102.045384,EST,555-8975,129,True
OFF93920121,Office 1816,HQ,443 Main St,San Jose,WA,77799,39.430933,-69.238515,EST,555-3625,126,False
OFF61658978,Office 1817,Regional,201 Main St,Chicago,WA,78955,41.469547,-118.229111,PST,555-8707,86,True
OFF02849467,Office 1818,HQ,518 Main St,Miami,TX,75446,43.392791,-116.806007,EST,555-8392,97,False
OFF74794952,Office 1819,Branch,190 Main St,Seattle,NY,79787,40.139269,-70.129734,EST,555-7811,81,False
OFF90377185,Office 1820,Regional,116 Main St,Miami,WA,75451,45.926584,-103.791637,CST,555-2624,40,False
OFF77790774,Office 1821,HQ,546 Main St,Miami,FL,78514,40.739486,-99.69388,PST,555-6652,90,True
OFF91871910,Office 1822,Branch,562 Main St,Seattle,MA,78910,36.059299,-108.92505,EST,555-2346,110,False
