inspection_id,asset_id,office_id,inspection_type,status,scheduled_date,completed_date,appraised_value,inspector_notes,condition_rating
INSP17560641,AST10005514,OFF54827079,Initial,Closed,2018-03-09,2024-03-02,228617.5,OK,Fair
INSP11951009,AST02022314,OFF34776000,Annual,Closed,2022-01-24,2019-05-10,40577.82,OK,Excellent
INSP59004353,AST28065955,OFF37958705,Follow-up,Closed,2018-11-03,2022-08-04,47742.8,OK,Excellent
INSP37736089,AST06993250,OFF08963084,Initial,Closed,2020-06-06,2022-12-19,198945.52,OK,Poor
INSP24325277,AST98002695,OFF09607061,Initial,Closed,2020-02-09,2024-10-30,237123.93,OK,Good
INSP58623369,AST96046333,OFF71769075,Initial,Closed,2021-07-12,2018-12-04,230343.12,OK,Poor
INSP17508423,AST46469295,OFF24389558,Annual,Pending,2021-10-28,2025-04-07,141941.77,OK,Fair
INSP31516269,AST91492646,OFF89863312,Annual,Closed,2018-07-13,2020-02-10,218443.84,OK,Good
INSP40115605,AST87000868,OFF51649519,Initial,Active,2022-07-25,2022-09-15,83259.45,OK,Poor
INSP18726069,AST23955630,OFF56557322,Initial,Closed,2022-09-14,2018-12-07,35718.15,OK,Excellent
INSP13035068,AST16283754,OFF77293712,Annual,Pending,2024-03-01,2024-06-03,45989.69,OK,Good
INSP57152893,AST97247588,OFF77768379,Initial,Pending,2019-10-26,2019-05-19,125034.65,OK,Fair
INSP68323683,AST83704590,OFF58239174,Follow-up,Cancelled,2019-12-25,2023-05-15,50977.25,OK,Fair
INSP77510365,AST38224559,OFF65336970,Annual,Pending,2023-11-19,2021-09-02,14374.17,OK,Fair
INSP62778965,AST75259122,OFF90405169,Annual,Closed,2018-07-23,2018-01-04,90447.39,OK,Excellent
INSP36456928,AST16197278,OFF35264597,Initial,Closed,2024-04-21,2020-09-11,186602.17,OK,Good
INSP53339270,AST59851107,OFF41785576,Initial,Pending,2021-07-16,2018-01-22,217838.87,OK,Fair
INSP60501692,AST97247588,OFF73530365,Initial,Cancelled,2022-03-05,2022-07-10,247820.56,OK,Poor
INSP78830058,AST86875135,OFF22706225,Initial,Pending,2019-12-05,2023-11-03,96207.01,OK,Fair
INSP21387314,AST45354628,OFF52343880,Follow-up,Active,2024-08-02,2025-10-26,167106.66,OK,Poor
INSP68727699,AST83662519,OFF28027520,Follow-up,Pending,2018-07-28,2022-07-19,19367.39,OK,Excellent
INSP35169854,AST41865407,OFF16683040,Annual,Cancelled,2022-10-25,2022-12-15,187196.24,OK,Fair
INSP71742134,AST44951970,OFF86807748,Initial,Active,2025-02-23,2023-08-14,72413.15,OK,Poor
INSP76047624,AST16319931,OFF15774746,Annual,Active,2021-07-16,2025-07-30,114753.64,OK,Excellent
INSP47271809,AST35748420,OFF41836978,Initial,Cancelled,2018-09-28,2021-07-17,153033.65,OK,Good
INSP50614086,AST10184693,OFF05240281,Annual,Cancelled,2024-02-22,2025-01-18,41684.26,OK,Poor
INSP27742301,AST96552449,OFF88864416,Initial,Closed,2024-08-12,2018-10-07,56339.59,OK,Excellent
INSP55361847,AST66790264,OFF50230255,Follow-up,Cancelled,2023-11-30,2023-09-11,109024.61,OK,Fair
INSP81014288,AST93482887,OFF50628202,Follow-up,Active,2025-05-02,2025-07-09,29407.21,OK,Fair
INSP94506450,AST84100441,OFF37449325,Follow-up,Active,2018-01-09,2022-04-22,248832.17,OK,Good
INSP87238004,AST59432883,OFF21605632,Follow-up,Cancelled,2022-11-24,2025-10-17,78514.88,OK,Poor
INSP02156047,AST34032382,OFF78761140,Follow-up,Closed,2018-04-28,2018-06-26,92023.1,OK,Excellent
INSP50928230,AST17263183,OFF98794285,Annual,Active,2020-04-09,2018-01-12,233123.87,OK,Good
INSP36380343,AST34251453,OFF91883596,Annual,Active,2025-01-27,2018-06-11,15089.85,OK,Poor
INSP02252848,AST69461936,OFF60636009,Follow-up,Pending,2024-05-29,2021-07-26,143576.11,OK,Good
INSP25067871,AST06637433,OFF83238031,Initial,Closed,2020-12-02,2020-03-01,148279.95,OK,Good
INSP23899568,AST52912639,OFF10918497,Initial,Active,2018-01-17,2023-06-03,33492.14,OK,Good
INSP30812698,AST68339063,OFF94599667,Initial,Active,2022-08-04,2024-04-14,41283.79,OK,Good
INSP18899450,AST32994813,OFF97114679,Annual,Active,2021-04-04,2018-12-13,223515.15,OK,Excellent
INSP53587403,AST52935163,OFF74115849,Follow-up,Active,2020-06-01,2019-12-27,109827.12,OK,Good
INSP00267753,AST56484128,OFF10061868,Annual,Cancelled,2023-10-31,2020-12-19,128701.85,OK,Excellent
INSP99705522,AST57152811,OFF65045278,Initial,Cancelled,2022-06-26,2025-04-04,94244.41,OK,Fair
INSP72542132,AST39563489,OFF47440455,Annual,Pending,2018-04-13,2025-02-23,108157.33,OK,Excellent
INSP17569641,AST11233713,OFF03814323,Follow-up,Pending,2024-11-18,2020-04-25,43135.6,OK,Poor
INSP19880105,AST92707504,OFF40622183,Follow-up,Cancelled,2018-07-23,2020-10-29,31908.38,OK,Good
INSP21165608,AST74604012,OFF17946004,Follow-up,Pending,2021-06-11,2024-05-12,16795.34,OK,Fair
INSP11116807,AST08884214,OFF26367373,Initial,Cancelled,2025-03-15,2022-08-31,93268.8,OK,Poor
INSP91740772,AST55521657,OFF03265956,Initial,Closed,2020-12-10,2019-11-11,99450.26,OK,Fair
INSP93384198,AST26639864,OFF94971234,Initial,Pending,2018-04-29,2018-03-05,31776.01,OK,Poor
INSP75459597,AST93693115,OFF41583636,Initial,Closed,2020-05-07,2019-01-26,93775.22,OK,Good
INSP18853548,AST04242789,OFF37392550,Follow-up,Closed,2022-08-21,2024-02-15,19046.2,OK,Excellent
INSP26397362,AST03601565,OFF01857224,Annual,Active,2023-06-09,2024-07-14,227545.96,OK,Poor
INSP91016087,AST24209750,OFF13015289,Follow-up,Active,2023-03-10,2018-12-12,109964.87,OK,Good
INSP53401710,AST95854873,OFF55579089,Follow-up,Closed,2024-07-30,2021-04-21,222376.88,OK,Excellent
INSP47759214,AST59118210,OFF34150839,Annual,Active,2023-09-14,2024-01-10,107462.62,OK,Poor
INSP09242129,AST16197278,OFF25348707,Initial,Pending,2018-01-19,2019-12-17,137117.79,OK,Fair
INSP47295648,AST28921771,OFF24966947,Annual,Pending,2020-11-01,2018-05-20,123856.8,OK,Fair
INSP85622705,AST83503900,OFF04893235,Follow-up,Closed,2018-07-09,2025-05-07,182109.92,OK,Poor
INSP35374786,AST89608060,OFF24233101,Annual,Cancelled,2023-04-12,2020-05-05,230816.12,OK,Good
INSP03168195,AST27197897,OFF36542584,Annual,Cancelled,2022-11-19,2024-10-03,32967.08,OK,Good
INSP67279742,AST94625658,OFF19779432,Follow-up,Cancelled,2023-09-22,2023-01-30,96851.53,OK,Good
INSP02787448,AST81997207,OFF89262469,Annual,Closed,2024-02-14,2025-03-20,236388.76,OK,Poor
INSP98644843,AST81938115,OFF35401045,Initial,Pending,2020-04-24,2020-12-08,40257.18,OK,Poor
INSP20894330,AST58769177,OFF75433537,Annual,Pending,2022-10-09,2025-10-16,241741.94,OK,Fair
INSP35948674,AST03099854,OFF31003882,Annual,Cancelled,2024-12-05,2022-05-03,172216.5,OK,Good
INSP04505195,AST36852081,OFF73707548,Initial,Closed,2019-04-08,2019-05-18,188436.34,OK,Excellent
INSP16746852,AST51574322,OFF42514831,Initial,Closed,2024-07-23,2023-11-01,10676.39,OK,Poor
INSP57453034,AST28338101,OFF79136158,Annual,Pending,2025-09-26,2021-05-26,75961.37,OK,Poor
INSP73361054,AST70253693,OFF65085308,Initial,Closed,2019-03-19,2024-10-02,246342.35,OK,Good
INSP77447687,AST15484439,OFF57372021,Annual,Pending,2018-03-08,2019-05-27,81586.18,OK,Poor
INSP82997895,AST51458218,OFF32368974,Annual,Cancelled,2021-03-19,2019-04-30,76089.68,OK,Poor
INSP91332159,AST57529261,OFF49189574,Follow-up,Closed,2020-09-20,2025-07-22,224759.68,OK,Good
INSP24866922,AST39355815,OFF68531474,Initial,Cancelled,2024-08-26,2019-01-03,134974.59,OK,Good
INSP81222070,AST09062339,OFF75742084,Follow-up,Pending,2021-06-02,2019-12-30,128721.79,OK,Good
INSP82875718,AST41747043,OFF77751611,Follow-up,Active,2019-03-08,2024-06-08,219255.53,OK,Excellent
INSP18918292,AST13875545,OFF74602211,Initial,Active,2021-08-11,2023-06-30,246590.88,OK,Excellent
INSP38214430,AST58740402,OFF52011472,Follow-up,Closed,2021-07-03,2021-10-16,159264.67,OK,Poor
INSP68638646,AST93267538,OFF60792043,Follow-up,Cancelled,2022-07-12,2020-04-03,219232.44,OK,Poor
INSP54268752,AST84380547,OFF88713043,Follow-up,Pending,2025-06-20,2025-02-09,52573.74,OK,Excellent
INSP23653720,AST56834221,OFF96317720,Initial,Cancelled,2023-06-14,2023-05-08,74341.75,OK,Excellent
INSP41480965,AST21972931,OFF47504479,Initial,Closed,2021-06-20,2021-01-31,71785.11,OK,Fair
INSP92444892,AST91053962,OFF99949223,Follow-up,Cancelled,2024-04-06,2023-08-29,225165.89,OK,Fair
INSP24833638,AST47493110,OFF82163782,Initial,Active,2023-08-22,2019-09-18,166790.9,OK,Poor
INSP90303105,AST62847890,OFF00824294,Initial,Active,2018-12-26,2024-12-09,97497.16,OK,Excellent
INSP38852535,AST85764848,OFF15746284,Initial,Closed,2019-05-22,2024-09-14,55776.35,OK,Fair
INSP57671336,AST38236521,OFF59861481,Initial,Pending,2019-09-14,2023-12-25,79580.45,OK,Good
INSP01179444,AST34056932,OFF56399881,Annual,Active,2021-10-24,2024-04-01,35465.48,OK,Poor
INSP76457257,AST59189594,OFF05110654,Follow-up,Closed,2025-01-14,2020-11-14,63516.53,OK,Poor
INSP17288079,AST19204214,OFF21187204,Annual,Pending,2018-04-09,2022-08-16,110578.16,OK,Good
INSP21946698,AST57324773,OFF96629016,Follow-up,Active,2019-09-28,2025-02-01,18226.32,OK,Excellent
INSP19708404,AST42435666,OFF21079526,Annual,Active,2025-06-03,2020-09-23,6582.62,OK,Excellent
INSP22403177,AST70883584,OFF33346736,Initial,Active,2020-06-30,2020-09-18,105835.6,OK,Poor
INSP04001691,AST43592211,OFF57513257,Initial,Active,2018-07-19,2025-10-25,115122.79,OK,Good
INSP90070011,AST88617461,OFF16976433,Initial,Pending,2020-06-12,2025-03-07,242246.5,OK,Poor
INSP00800411,AST82521115,OFF14552354,Follow-up,Cancelled,2019-02-07,2018-09-23,127944.83,OK,Fair
INSP71863305,AST46255407,OFF30950591,Initial,Active,2019-01-05,2024-02-10,45928.73,OK,Fair
INSP83327976,AST87048945,OFF19168676,Follow-up,Pending,2019-09-25,2024-05-05,58207.8,OK,Poor
INSP93522635,AST85608095,OFF83308543,Initial,Closed,2024-05-03,2023-09-02,231241.18,OK,Poor
INSP25877949,AST89399629,OFF56347542,Annual,Pending,2022-08-16,2025-10-19,200720.77,OK,Good
INSP19147426,AST16056099,OFF73530365,Follow-up,Pending,2025-03-06,2020-01-27,40259.44,OK,Excellent
INSP66238749,AST08864839,OFF78564874,Follow-up,Pending,2022-02-11,2023-05-14,213009.62,OK,Good
INSP91075743,AST57076835,OFF33089814,Annual,Active,2022-04-15,2025-05-20,77737.87,OK,Poor
INSP52322790,AST08509541,OFF23103701,Follow-up,Pending,2025-10-31,2022-07-07,203209.16,OK,Good
INSP91024464,AST97347508,OFF19595327,Initial,Closed,2023-02-27,2024-03-16,38897.48,OK,Excellent
INSP62480416,AST09493435,OFF66633477,Follow-up,Active,2018-12-11,2022-02-17,241530.76,OK,Excellent
INSP92227436,AST09965798,OFF51649519,Initial,Closed,2018-06-05,2025-03-09,221798.02,OK,Good
INSP66182749,AST49898464,OFF02437959,Initial,Active,2025-03-29,2023-09-07,238150.69,OK,Poor
INSP21668982,AST07948695,OFF58098502,Initial,Cancelled,2021-06-12,2018-10-26,246654.22,OK,Poor
INSP97624806,AST01322403,OFF97759751,Annual,Active,2025-07-07,2023-07-15,59909.6,OK,Fair
INSP02155451,AST94367388,OFF47066560,Annual,Closed,2019-05-11,2018-08-20,232334.1,OK,Fair
INSP59113172,AST77082092,OFF65459359,Initial,Pending,2018-12-14,2022-02-21,119637.38,OK,Good
INSP70192936,AST59774230,OFF72419608,Annual,Active,2025-03-04,2018-01-15,16367.11,OK,Poor
INSP39048318,AST22144554,OFF31429683,Follow-up,Active,2023-03-09,2020-11-27,150993.61,OK,Poor
INSP17177719,AST75270632,OFF57767231,Follow-up,Cancelled,2020-02-19,2021-09-20,120185.45,OK,Excellent
INSP06543013,AST45536965,OFF74660977,Annual,Active,2018-11-11,2023-05-14,175611.79,OK,Fair
INSP53428908,AST80018285,OFF35652189,Initial,Closed,2024-10-14,2021-09-21,154550.2,OK,Excellent
INSP02893310,AST86868982,OFF76562275,Initial,Active,2020-01-11,2023-08-05,248958.66,OK,Poor
INSP65627417,AST04007432,OFF94272431,Annual,Closed,2024-07-16,2020-05-20,49750.21,OK,Poor
INSP48030632,AST38236521,OFF88520027,Follow-up,Pending,2020-12-25,2023-12-30,48699.29,OK,Fair
INSP52332990,AST37749569,OFF79181049,Initial,Active,2020-01-15,2019-03-04,225967.06,OK,Fair
INSP65191852,AST73441592,OFF46672047,Annual,Closed,2019-03-08,2025-10-12,44048.31,OK,Fair
INSP09886743,AST44787102,OFF16529845,Initial,Cancelled,2023-03-02,2018-10-09,238871.77,OK,Fair
INSP08642949,AST99709875,OFF65117290,Initial,Pending,2021-08-29,2019-08-12,64095.17,OK,Fair
INSP89153783,AST17782536,OFF97344508,Follow-up,Active,2018-09-15,2024-12-25,204048.73,OK,Good
INSP63109567,AST92338588,OFF42773145,Follow-up,Pending,2024-11-18,2022-09-17,172087.47,OK,Excellent
INSP39746110,AST97936288,OFF80489444,Follow-up,Cancelled,2024-04-11,2025-04-03,162247.35,OK,Poor
INSP67520901,AST65613892,OFF63897359,Annual,Pending,2019-03-29,2022-12-02,34668.43,OK,Poor
INSP87830818,AST46545518,OFF23866766,Follow-up,Active,2023-08-24,2019-12-07,166652.17,OK,Excellent
INSP22444895,AST60595295,OFF08252465,Follow-up,Closed,2019-03-05,2025-02-12,227904.97,OK,Excellent
INSP49738195,AST90780515,OFF64064752,Annual,Closed,2024-03-16,2025-04-10,188159.1,OK,Good
INSP36474284,AST02560834,OFF31066065,Initial,Cancelled,2023-08-16,2023-01-27,46921.48,OK,Fair
INSP09663612,AST34000852,OFF13170002,Follow-up,Active,2024-05-23,2023-02-06,199916.63,OK,Excellent
INSP12980961,AST70116379,OFF40647641,Annual,Pending,2023-08-23,2019-02-13,198514.23,OK,Fair
INSP96301958,AST13087568,OFF92775466,Initial,Pending,2018-04-21,2025-01-13,243427.04,OK,Good
INSP37586958,AST16121178,OFF80858343,Initial,Closed,2024-11-12,2023-02-28,184827.76,OK,Fair
INSP87270542,AST07941623,OFF06197941,Follow-up,Cancelled,2023-02-19,2019-12-17,229595.48,OK,Good
INSP73779222,AST35580645,OFF93596699,Initial,Active,2023-01-03,2019-11-10,174430.39,OK,Excellent
INSP49771000,AST85407918,OFF59211899,Initial,Closed,2018-11-11,2022-11-26,219627.51,OK,Good
INSP20172381,AST72061160,OFF89511683,Follow-up,Pending,2021-03-15,2021-08-26,221426.35,OK,Poor
INSP43575641,AST56934725,OFF24901649,Follow-up,Closed,2025-07-16,2019-04-23,57440.41,OK,Excellent
INSP45221995,AST27037631,OFF37356908,Initial,Pending,2022-06-17,2024-01-30,89365.3,OK,Excellent
INSP43525703,AST81598255,OFF95567653,Follow-up,Cancelled,2025-09-04,2021-07-09,244611.26,OK,Excellent
INSP57310059,AST85709399,OFF15503250,Follow-up,Pending,2023-01-16,2021-07-16,178505.75,OK,Poor
INSP23557619,AST67656199,OFF91883596,Annual,Pending,2025-05-25,2018-03-03,230773.33,OK,Excellent
INSP72254312,AST33136909,OFF72322620,Initial,Pending,2023-12-27,2022-09-07,136065.9,OK,Fair
INSP79639101,AST35201897,OFF81872016,Follow-up,Cancelled,2023-08-27,2023-07-09,23223.78,OK,Poor
INSP81230245,AST98313192,OFF05325605,Follow-up,Active,2019-08-13,2023-08-16,133512.33,OK,Poor
INSP14526022,AST45808782,OFF66665552,Follow-up,Active,2021-05-17,2024-03-25,219669.94,OK,Excellent
INSP23561508,AST96303886,OFF44529700,Initial,Pending,2021-01-03,2021-06-10,179598.0,OK,Poor
INSP70333135,AST36776769,OFF98381456,Initial,Closed,2018-04-17,2020-01-22,236606.73,OK,Poor
INSP56175626,AST20661066,OFF45400036,Follow-up,Cancelled,2021-07-14,2018-09-28,220850.37,OK,Poor
INSP82604743,AST39030707,OFF00857016,Follow-up,Active,2022-05-16,2019-04-11,143659.55,OK,Excellent
INSP93894467,AST79339644,OFF74142786,Annual,Closed,2021-01-28,2018-11-24,68722.87,OK,Good
INSP79286015,AST43656322,OFF02404909,Initial,Pending,2022-08-12,2020-06-12,29531.4,OK,Fair
INSP61171913,AST82284292,OFF45683821,Initial,Closed,2025-05-06,2024-03-13,143584.59,OK,Excellent
INSP22757955,AST29308220,OFF99882167,Annual,Pending,2020-11-21,2020-06-22,178878.48,OK,Poor
INSP36978255,AST69036763,OFF14321583,Follow-up,Pending,2019-05-31,2021-05-29,183471.16,OK,Good
INSP39086061,AST33951117,OFF37268627,Follow-up,Closed,2019-04-19,2023-10-12,198470.3,OK,Good
INSP06156271,AST44335065,OFF84613058,Follow-up,Pending,2019-10-15,2025-07-17,46808.01,OK,Fair
INSP77123849,AST80143695,OFF12216345,Follow-up,Active,2022-09-16,2022-02-22,110642.53,OK,Poor
INSP09267980,AST48153629,OFF61623462,Follow-up,Pending,2022-03-19,2025-10-10,171961.91,OK,Fair
INSP42285227,AST04998827,OFF05190863,Initial,Closed,2024-03-07,2020-06-16,190426.22,OK,Excellent
INSP70535713,AST51335517,OFF95030084,Follow-up,Cancelled,2019-02-22,2019-12-16,189330.12,OK,Excellent
INSP61624126,AST08394322,OFF06259175,Annual,Cancelled,2019-02-16,2022-04-19,74742.34,OK,Good
INSP65644210,AST57693670,OFF83726868,Initial,Pending,2020-12-19,2021-07-26,197521.48,OK,Good
INSP45819705,AST93692063,OFF28824061,Annual,Pending,2018-05-15,2025-07-08,229569.42,OK,Good
INSP84822030,AST16940588,OFF37226355,Follow-up,Pending,2023-08-12,2024-09-15,28351.06,OK,Good
INSP00256998,AST22614125,OFF26178749,Initial,Pending,2019-09-05,2022-01-20,38268.93,OK,Poor
INSP30746942,AST78576124,OFF67647261,Annual,Closed,2018-01-23,2021-12-12,15241.16,OK,Good
INSP50464853,AST29196315,OFF06115478,Follow-up,Closed,2023-10-29,2025-09-17,161303.67,OK,Fair
INSP60981369,AST19204541,OFF63920457,Initial,Closed,2018-07-17,2020-10-14,163255.4,OK,Poor
INSP26203184,AST38893307,OFF30153471,Initial,Active,2024-10-11,2022-02-17,56779.62,OK,Poor
INSP69063723,AST06047797,OFF90700066,Annual,Active,2019-08-08,2022-10-30,50513.22,OK,Poor
INSP59983514,AST06525409,OFF60710670,Follow-up,Cancelled,2022-08-24,2022-03-03,123743.81,OK,Excellent
INSP60228643,AST92742052,OFF84517749,Annual,Pending,2021-05-06,2018-04-13,117624.94,OK,Poor
INSP01661186,AST27628197,OFF16132510,Annual,Cancelled,2023-02-22,2020-01-26,36331.33,OK,Excellent
INSP87372927,AST84689347,OFF89783683,Annual,Closed,2023-06-25,2022-04-23,58323.98,OK,Good
INSP18434685,AST42961529,OFF36819682,Annual,Closed,2025-09-03,2020-12-15,139983.83,OK,Good
INSP67933144,AST70547297,OFF79829771,Initial,Cancelled,2023-10-19,2025-12-25,133779.59,OK,Fair
INSP46417538,AST44629353,OFF63823246,Follow-up,Active,2021-02-25,2021-08-20,193285.46,OK,Fair
INSP69186362,AST32416633,OFF83418503,Follow-up,Active,2019-12-12,2020-03-14,232122.01,OK,Good
INSP07347324,AST14626219,OFF04143333,Initial,Closed,2024-08-12,2021-05-26,241265.94,OK,Poor
INSP57030407,AST99553044,OFF70794187,Initial,Active,2018-06-19,2018-03-10,35320.68,OK,Fair
INSP39722908,AST89467965,OFF80385035,Initial,Cancelled,2018-11-17,2018-01-19,163229.78,OK,Good
INSP79038795,AST21826361,OFF16086551,Initial,Cancelled,2025-01-03,2018-05-22,73229.85,OK,Fair
INSP05753585,AST26969167,OFF82020472,Annual,Cancelled,2021-12-31,2025-02-16,198479.69,OK,Fair
INSP66674686,AST91575554,OFF84377519,Annual,Pending,2024-06-10,2021-06-05,100993.74,OK,Fair
INSP13875959,AST59867169,OFF97090864,Follow-up,Cancelled,2020-09-09,2021-08-01,227489.86,OK,Poor
INSP53761180,AST21062920,OFF73266394,Annual,Pending,2021-01-01,2018-07-08,64545.74,OK,Good
INSP44617733,AST05670870,OFF30914675,Annual,Cancelled,2023-05-20,2025-07-19,139656.6,OK,Fair
INSP33655181,AST32947683,OFF50125476,Follow-up,Pending,2024-03-31,2018-10-22,104887.53,OK,Fair
INSP66168687,AST43062863,OFF07862832,Initial,Pending,2024-05-26,2025-09-09,67904.59,OK,Poor
INSP49897630,AST69665538,OFF45924779,Initial,Pending,2023-12-04,2020-12-06,143305.15,OK,Excellent
INSP45404842,AST91118253,OFF20445499,Annual,Active,2023-10-24,2022-08-14,67271.6,OK,Poor
INSP07568781,AST47336532,OFF96553727,Annual,Active,2023-07-07,2025-08-07,158083.05,OK,Good
INSP10324028,AST57177269,OFF01333158,Follow-up,Closed,2018-09-02,2022-07-16,46401.2,OK,Excellent
INSP86836334,AST32895628,OFF02593701,Initial,Pending,2020-03-16,2021-10-12,5431.4,OK,Poor
INSP57374792,AST23258071,OFF94971234,Annual,Active,2019-11-08,2019-04-13,27713.53,OK,Good
INSP80586034,AST64205618,OFF16707316,Initial,Cancelled,2023-10-07,2023-06-02,191150.2,OK,Excellent
INSP09146341,AST83026836,OFF57542559,Annual,Closed,2018-07-06,2020-04-30,93172.51,OK,Excellent
INSP79904689,AST61926567,OFF30900921,Initial,Pending,2022-10-18,2019-07-24,243254.09,OK,Poor
INSP00105614,AST23441487,OFF78535055,Follow-up,Pending,2024-04-19,2021-03-22,44488.66,OK,Excellent
INSP26528261,AST66972690,OFF54775856,Annual,Closed,2021-02-23,2025-05-10,132841.26,OK,Fair
INSP03600758,AST02345294,OFF91759162,Annual,Active,2020-12-04,2020-02-16,197528.63,OK,Excellent
INSP74069836,AST50044644,OFF52179791,Initial,Active,2019-01-11,2018-10-19,180529.45,OK,Fair
INSP49212515,AST65207451,OFF15555826,Initial,Pending,2024-06-05,2019-02-27,57302.21,OK,Good
INSP57072365,AST72319643,OFF08271940,Follow-up,Closed,2022-08-30,2022-12-04,180788.43,OK,Good
INSP34834073,AST99708960,OFF49511482,Initial,Cancelled,2020-05-10,2018-05-09,46234.86,OK,Poor
INSP79877331,AST00499515,OFF33095101,Initial,Pending,2023-01-23,2018-12-11,187162.19,OK,Poor
INSP27095078,AST09682764,OFF23361650,Follow-up,Active,2018-12-02,2021-11-14,36230.55,OK,Good
INSP94858833,AST98354798,OFF30007838,Annual,Cancelled,2024-04-30,2021-04-24,45809.05,OK,Poor
INSP16978947,AST71481672,OFF68631523,Annual,Cancelled,2019-04-28,2024-09-30,248114.89,OK,Excellent
INSP99960061,AST87386374,OFF12253299,Annual,Pending,2022-11-13,2024-07-01,108178.05,OK,Excellent
INSP69431016,AST80906760,OFF51259913,Annual,Pending,2018-11-25,2019-01-05,131843.06,OK,Poor
INSP36462694,AST52347976,OFF99446705,Follow-up,Cancelled,2018-02-08,2021-12-11,5569.1,OK,Excellent
INSP77512645,AST86483350,OFF60882523,Annual,Closed,2019-12-02,2020-05-05,189929.77,OK,Excellent
INSP95185646,AST51987470,OFF78101931,Follow-up,Pending,2025-12-30,2022-10-19,215211.71,OK,Poor
INSP66444074,AST69990900,OFF48775491,Initial,Active,2019-04-23,2022-03-20,44215.88,OK,Fair
INSP81599248,AST72416666,OFF14321583,Annual,Closed,2019-07-10,2024-02-16,165284.26,OK,Poor
INSP44993238,AST79443485,OFF92282408,Follow-up,Closed,2025-04-28,2025-04-09,204178.79,OK,Fair
INSP39184036,AST72786248,OFF05310466,Initial,Cancelled,2021-05-16,2022-08-13,121744.97,OK,Poor
INSP26823817,AST65622295,OFF41804045,Annual,Pending,2022-06-28,2020-08-21,79745.07,OK,Fair
INSP14459225,AST29591824,OFF78802993,Annual,Active,2018-08-25,2021-09-17,141111.25,OK,Good
INSP45834539,AST34909965,OFF54517421,Annual,Pending,2019-12-04,2023-07-14,175719.11,OK,Excellent
INSP48771550,AST43890870,OFF70251205,Initial,Cancelled,2023-07-13,2019-07-04,42581.13,OK,Fair
INSP19506584,AST04073052,OFF48412912,Follow-up,Cancelled,2020-10-11,2023-04-16,69061.78,OK,Excellent
